id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
bXP4Lin5;BRAZIL;SERIE B;2022;15.04.2022;Gremio;Chapecoense-SC;0;0;0;1;[];[75];1.37;4.5;8.1;2.01;2.49;https://www.flashscore.com/match/bXP4Lin5/#/
d8TmPZnt;BRAZIL;SERIE B;2022;15.04.2022;Nautico;Bahia;0;1;0;1;[];[12];2.98;3.28;2.35;2.18;1.91;https://www.flashscore.com/match/d8TmPZnt/#/
UcL0MXWb;BRAZIL;SERIE B;2022;16.04.2022;Operario;Ponte Preta;1;0;2;0;[26, 67];[];2.26;3.04;3.48;2.79;2.33;https://www.flashscore.com/match/UcL0MXWb/#/
j7MdNDHh;BRAZIL;SERIE B;2022;16.04.2022;Ituano;CSA;0;0;0;0;[];[];2.31;3.11;3.3;2.48;2.2;https://www.flashscore.com/match/j7MdNDHh/#/
xOO8KB1B;BRAZIL;SERIE B;2022;16.04.2022;Sampaio Correa;Tombense;1;1;1;1;[17];[38];2.33;2.79;3.72;2.73;2.3;https://www.flashscore.com/match/xOO8KB1B/#/
tdgv5W1O;BRAZIL;SERIE B;2022;16.04.2022;Guarani;Sport Recife;0;0;0;0;[];[];2.15;2.95;3.92;2.7;2.5;https://www.flashscore.com/match/tdgv5W1O/#/
Knhr4jHU;BRAZIL;SERIE B;2022;16.04.2022;CRB;Vasco;1;1;1;1;[11];[40];2.38;3.14;3.14;2.47;2.05;https://www.flashscore.com/match/Knhr4jHU/#/
0MmwIwcA;BRAZIL;SERIE B;2022;21.04.2022;Gremio;Guarani;2;1;3;1;[2, 40, 60];[26];1.46;3.9;7.2;2.27;2.38;https://www.flashscore.com/match/0MmwIwcA/#/
IcbYIJs4;BRAZIL;SERIE B;2022;21.04.2022;Londrina;Novorizontino;1;1;1;1;[31];[14];2.18;3.01;3.52;2.68;2.28;https://www.flashscore.com/match/IcbYIJs4/#/
UL3mDTgo;BRAZIL;SERIE B;2022;22.04.2022;CSA;Bahia;1;1;1;1;[45];[16];2.77;2.92;2.7;2.6;2.22;https://www.flashscore.com/match/UL3mDTgo/#/
nwjkFysT;BRAZIL;SERIE B;2022;22.04.2022;Chapecoense-SC;Vasco;0;0;0;0;[];[];2.32;3.17;3.06;2.33;1.98;https://www.flashscore.com/match/nwjkFysT/#/
AXfQKuDi;BRAZIL;SERIE B;2022;23.04.2022;Criciuma;Sport Recife;1;0;1;1;[14];[53];2.5;2.92;3.14;2.73;2.3;https://www.flashscore.com/match/AXfQKuDi/#/
SCHLH9oU;BRAZIL;SERIE B;2022;23.04.2022;Ponte Preta;CRB;1;0;1;0;[24];[];2.52;2.98;3.08;2.56;2.2;https://www.flashscore.com/match/SCHLH9oU/#/
vDnsHcCG;BRAZIL;SERIE B;2022;23.04.2022;Sampaio Correa;Brusque;1;0;3;1;[17, 57, 73];[90];2.51;3.18;2.93;2.25;1.93;https://www.flashscore.com/match/vDnsHcCG/#/
8nioGHRM;BRAZIL;SERIE B;2022;23.04.2022;Tombense;Cruzeiro;0;0;1;1;[58];[89];4.06;3.03;2.06;2.45;2.2;https://www.flashscore.com/match/8nioGHRM/#/
4ffUJaSc;BRAZIL;SERIE B;2022;23.04.2022;Ituano;Vila Nova FC;2;0;3;1;[35, 43, 49];[66];2.38;2.96;3.36;2.57;2.25;https://www.flashscore.com/match/4ffUJaSc/#/
WtdMLLco;BRAZIL;SERIE B;2022;24.04.2022;Nautico;Operario;1;0;2;0;[34, 79];[];2.2;3.12;3.54;2.5;2.15;https://www.flashscore.com/match/WtdMLLco/#/
48Z2Ybsi;BRAZIL;SERIE B;2022;26.04.2022;Sport Recife;Ituano;0;0;1;0;[81];[];2.28;2.84;3.6;2.73;2.4;https://www.flashscore.com/match/48Z2Ybsi/#/
0zTBWxC3;BRAZIL;SERIE B;2022;26.04.2022;Novorizontino;Chapecoense-SC;0;2;0;3;[];[14, 45, 63];2.12;3.06;3.84;2.57;2.24;https://www.flashscore.com/match/0zTBWxC3/#/
6urdBSue;BRAZIL;SERIE B;2022;26.04.2022;Vila Nova FC;Tombense;1;0;1;1;[14];[83];2.03;3.01;4.32;2.57;2.34;https://www.flashscore.com/match/6urdBSue/#/
raY6XIdc;BRAZIL;SERIE B;2022;26.04.2022;Brusque;CSA;0;0;2;0;[52, 84];[];2.26;3.28;3.22;2.21;1.93;https://www.flashscore.com/match/raY6XIdc/#/
SlqhC8Ql;BRAZIL;SERIE B;2022;26.04.2022;Cruzeiro;Londrina;0;0;1;0;[66];[];1.48;4.04;7.5;2.25;2.63;https://www.flashscore.com/match/SlqhC8Ql/#/
pQgmDlBr;BRAZIL;SERIE B;2022;26.04.2022;Bahia;Sampaio Correa;1;0;1;0;[45];[];1.35;4.48;9.6;2.06;2.38;https://www.flashscore.com/match/pQgmDlBr/#/
vRRFVdR9;BRAZIL;SERIE B;2022;27.04.2022;Operario;Gremio;0;0;0;1;[];[54];3.64;3.28;2.06;2.31;2.17;https://www.flashscore.com/match/vRRFVdR9/#/
j5oL9F4j;BRAZIL;SERIE B;2022;27.04.2022;CRB;Nautico;0;0;1;2;[58];[79, 89];1.85;3.2;4.58;2.45;2.18;https://www.flashscore.com/match/j5oL9F4j/#/
hKSHAekp;BRAZIL;SERIE B;2022;27.04.2022;Guarani;Criciuma;0;0;1;0;[72];[];2.05;3.2;3.86;2.48;2.2;https://www.flashscore.com/match/hKSHAekp/#/
YmRJUGtG;BRAZIL;SERIE B;2022;27.04.2022;Vasco;Ponte Preta;1;0;1;0;[31];[];1.97;3.1;3.92;2.51;2.22;https://www.flashscore.com/match/YmRJUGtG/#/
tIMbVmXQ;BRAZIL;SERIE B;2022;29.04.2022;Londrina;Vila Nova FC;1;0;2;2;[2, 90];[59, 70];2.18;2.85;3.74;3.13;2.58;https://www.flashscore.com/match/tIMbVmXQ/#/
2RNfWTHK;BRAZIL;SERIE B;2022;29.04.2022;Ituano;Bahia;1;0;1;0;[24];[];2.64;3.1;2.6;2.33;2.05;https://www.flashscore.com/match/2RNfWTHK/#/
hdt496A7;BRAZIL;SERIE B;2022;30.04.2022;CSA;Sport Recife;0;0;1;0;[88];[];2.25;3.02;3.56;2.81;2.47;https://www.flashscore.com/match/hdt496A7/#/
023VPRfl;BRAZIL;SERIE B;2022;30.04.2022;Sampaio Correa;Operario;0;1;1;1;[56];[36];2.52;2.91;3.18;2.66;2.18;https://www.flashscore.com/match/023VPRfl/#/
MB4RQ7ur;BRAZIL;SERIE B;2022;30.04.2022;Gremio;CRB;2;0;2;0;[14, 40];[];1.3;4.8;10.5;2.03;2.63;https://www.flashscore.com/match/MB4RQ7ur/#/
6a6wO5P0;BRAZIL;SERIE B;2022;30.04.2022;Chapecoense-SC;Cruzeiro;0;0;0;2;[];[83, 90];2.9;3.03;2.59;2.73;2.19;https://www.flashscore.com/match/6a6wO5P0/#/
E5s0Ane1;BRAZIL;SERIE B;2022;30.04.2022;Ponte Preta;Brusque;1;0;2;0;[16, 67];[];2.34;3.17;3.2;2.43;2.0;https://www.flashscore.com/match/E5s0Ane1/#/
84OjX92E;BRAZIL;SERIE B;2022;01.05.2022;Criciuma;Novorizontino;0;0;1;1;[50];[74];2.04;3.14;4.02;2.63;2.38;https://www.flashscore.com/match/84OjX92E/#/
fP2ZOoAf;BRAZIL;SERIE B;2022;01.05.2022;Tombense;Vasco;1;0;1;1;[6];[56];3.13;2.87;2.53;2.99;2.5;https://www.flashscore.com/match/fP2ZOoAf/#/
nJRCx5vf;BRAZIL;SERIE B;2022;03.05.2022;Bahia;Londrina;3;0;4;0;[5, 11, 36, 60];[];1.48;3.72;7.0;2.25;2.43;https://www.flashscore.com/match/nJRCx5vf/#/
f1KnYkm8;BRAZIL;SERIE B;2022;03.05.2022;Nautico;Guarani;0;1;1;1;[90];[21];2.11;3.18;3.38;2.29;2.02;https://www.flashscore.com/match/f1KnYkm8/#/
Gl8EAzYn;BRAZIL;SERIE B;2022;04.05.2022;Novorizontino;CRB;1;1;3;1;[37, 65, 90];[12];2.32;3.07;3.22;2.66;2.19;https://www.flashscore.com/match/Gl8EAzYn/#/
IaT0iDXO;BRAZIL;SERIE B;2022;04.05.2022;CSA;Criciuma;0;0;1;1;[67];[76];1.79;3.36;4.82;2.55;2.37;https://www.flashscore.com/match/IaT0iDXO/#/
fLnYqmnK;BRAZIL;SERIE B;2022;05.05.2022;Brusque;Chapecoense-SC;0;0;0;0;[];[];2.1;3.22;3.6;2.33;2.07;https://www.flashscore.com/match/fLnYqmnK/#/
hWdDzq96;BRAZIL;SERIE B;2022;06.05.2022;Vila Nova FC;Nautico;2;0;2;0;[23, 28];[];2.1;3.28;3.56;2.31;2.01;https://www.flashscore.com/match/hWdDzq96/#/
GUmUpTWD;BRAZIL;SERIE B;2022;06.05.2022;Sport Recife;Tombense;0;0;2;0;[58, 75];[];1.93;3.04;4.16;2.81;2.49;https://www.flashscore.com/match/GUmUpTWD/#/
E5T4vR9s;BRAZIL;SERIE B;2022;07.05.2022;Operario;Criciuma;2;0;2;0;[8, 40];[];2.2;3.02;3.58;2.85;2.44;https://www.flashscore.com/match/E5T4vR9s/#/
8SS8woPm;BRAZIL;SERIE B;2022;07.05.2022;Vasco;CSA;0;0;1;0;[74];[];2.0;3.01;4.26;2.66;2.3;https://www.flashscore.com/match/8SS8woPm/#/
xpxwq71Q;BRAZIL;SERIE B;2022;07.05.2022;Novorizontino;Ituano;1;1;2;1;[17, 65];[39];2.51;3.05;3.04;2.6;2.25;https://www.flashscore.com/match/xpxwq71Q/#/
lOerNPv7;BRAZIL;SERIE B;2022;08.05.2022;Guarani;Ponte Preta;0;0;0;0;[];[];2.1;3.03;3.96;2.9;2.5;https://www.flashscore.com/match/lOerNPv7/#/
Eub9yPg0;BRAZIL;SERIE B;2022;08.05.2022;Cruzeiro;Gremio;1;0;1;0;[27];[];2.51;3.0;2.99;2.73;2.2;https://www.flashscore.com/match/Eub9yPg0/#/
SEfnMqfD;BRAZIL;SERIE B;2022;09.05.2022;CRB;Sampaio Correa;2;0;2;1;[18, 31];[86];1.89;3.34;4.1;2.43;2.19;https://www.flashscore.com/match/SEfnMqfD/#/
ngdHZ2OC;BRAZIL;SERIE B;2022;13.05.2022;Ponte Preta;Novorizontino;0;0;0;1;[];[79];2.1;2.95;3.82;2.94;2.6;https://www.flashscore.com/match/ngdHZ2OC/#/
vmLfmMhC;BRAZIL;SERIE B;2022;13.05.2022;Chapecoense-SC;Sport Recife;0;1;0;1;[];[13];2.32;2.77;3.66;3.14;2.66;https://www.flashscore.com/match/vmLfmMhC/#/
CzUwi4gm;BRAZIL;SERIE B;2022;14.05.2022;Londrina;Brusque;1;0;2;1;[32, 75];[68];2.45;3.07;3.1;2.69;2.2;https://www.flashscore.com/match/CzUwi4gm/#/
thw8dQVP;BRAZIL;SERIE B;2022;14.05.2022;Criciuma;CRB;1;0;3;0;[20, 58, 77];[];1.96;3.24;4.22;2.48;2.28;https://www.flashscore.com/match/thw8dQVP/#/
0dMjl2w6;BRAZIL;SERIE B;2022;14.05.2022;Tombense;Guarani;1;1;1;1;[33];[1];2.71;2.88;2.88;2.85;2.4;https://www.flashscore.com/match/0dMjl2w6/#/
6ZMnkrOa;BRAZIL;SERIE B;2022;14.05.2022;Sampaio Correa;Vila Nova FC;1;0;2;0;[35, 85];[];2.52;3.04;2.96;2.45;2.11;https://www.flashscore.com/match/6ZMnkrOa/#/
0d0LYMwJ;BRAZIL;SERIE B;2022;14.05.2022;CSA;Operario;0;0;0;0;[];[];1.8;3.42;4.72;2.42;2.28;https://www.flashscore.com/match/0d0LYMwJ/#/
faJrjO8g;BRAZIL;SERIE B;2022;15.05.2022;Vasco;Bahia;1;0;1;0;[22];[];2.35;3.01;3.3;2.7;2.4;https://www.flashscore.com/match/faJrjO8g/#/
21v4c6GJ;BRAZIL;SERIE B;2022;15.05.2022;Nautico;Cruzeiro;0;1;0;1;[];[39];3.34;3.2;2.26;2.38;2.1;https://www.flashscore.com/match/21v4c6GJ/#/
YqVZipvs;BRAZIL;SERIE B;2022;16.05.2022;Ituano;Gremio;0;0;1;1;[90];[49];3.94;2.75;2.05;2.85;2.55;https://www.flashscore.com/match/YqVZipvs/#/
82qI4NNn;BRAZIL;SERIE B;2022;17.05.2022;Novorizontino;Sport Recife;0;0;0;0;[];[];2.53;2.82;3.24;2.99;2.52;https://www.flashscore.com/match/82qI4NNn/#/
zFE3o0NO;BRAZIL;SERIE B;2022;18.05.2022;CRB;Londrina;1;0;1;0;[27];[];2.11;3.13;3.8;2.66;2.34;https://www.flashscore.com/match/zFE3o0NO/#/
Uyzw0axI;BRAZIL;SERIE B;2022;19.05.2022;Vila Nova FC;Chapecoense-SC;0;0;0;0;[];[];1.96;2.99;4.38;2.63;2.48;https://www.flashscore.com/match/Uyzw0axI/#/
fJsQ21ha;BRAZIL;SERIE B;2022;19.05.2022;Gremio;Criciuma;0;0;0;0;[];[];1.52;3.72;6.35;2.42;2.48;https://www.flashscore.com/match/fJsQ21ha/#/
lI2oAq0P;BRAZIL;SERIE B;2022;19.05.2022;Nautico;CSA;0;1;1;1;[85];[25];2.36;3.05;3.26;2.73;2.21;https://www.flashscore.com/match/lI2oAq0P/#/
dOFant8I;BRAZIL;SERIE B;2022;19.05.2022;Guarani;Vasco;0;0;0;0;[];[];3.01;2.67;2.75;3.1;2.54;https://www.flashscore.com/match/dOFant8I/#/
QwfD538t;BRAZIL;SERIE B;2022;20.05.2022;Brusque;Tombense;0;0;1;0;[71];[];1.9;3.2;4.3;2.45;2.18;https://www.flashscore.com/match/QwfD538t/#/
Y9tU1L75;BRAZIL;SERIE B;2022;20.05.2022;Bahia;Ponte Preta;1;0;2;1;[16, 84];[77];1.5;3.65;7.9;2.5;2.65;https://www.flashscore.com/match/Y9tU1L75/#/
ngrM3swg;BRAZIL;SERIE B;2022;21.05.2022;Operario;Ituano;0;1;3;2;[80, 83, 86];[18, 49];2.95;2.9;2.57;2.65;2.15;https://www.flashscore.com/match/ngrM3swg/#/
GYVY0uNB;BRAZIL;SERIE B;2022;22.05.2022;Cruzeiro;Sampaio Correa;0;0;2;0;[48, 77];[];1.35;4.35;10.0;2.07;2.52;https://www.flashscore.com/match/GYVY0uNB/#/
xttg6zai;BRAZIL;SERIE B;2022;24.05.2022;Sport Recife;CRB;0;1;0;1;[];[26];1.93;2.87;4.9;2.82;2.35;https://www.flashscore.com/match/xttg6zai/#/
MXc6rX6p;BRAZIL;SERIE B;2022;24.05.2022;Ponte Preta;Chapecoense-SC;0;0;0;0;[];[];2.25;2.75;3.85;3.1;2.42;https://www.flashscore.com/match/MXc6rX6p/#/
8vc43YrA;BRAZIL;SERIE B;2022;25.05.2022;Londrina;Operario;1;0;2;1;[45, 88];[66];2.12;3.0;3.8;2.57;2.15;https://www.flashscore.com/match/8vc43YrA/#/
j3n92hbG;BRAZIL;SERIE B;2022;26.05.2022;Vasco;Brusque;1;0;2;0;[41, 62];[];1.78;3.25;5.0;2.25;2.05;https://www.flashscore.com/match/j3n92hbG/#/
Agv14ET3;BRAZIL;SERIE B;2022;26.05.2022;Ituano;Nautico;0;0;0;0;[];[];1.72;3.25;5.4;2.2;2.02;https://www.flashscore.com/match/Agv14ET3/#/
bTkH0WSS;BRAZIL;SERIE B;2022;27.05.2022;Tombense;Bahia;0;0;1;0;[58];[];4.85;3.1;1.85;2.45;2.15;https://www.flashscore.com/match/bTkH0WSS/#/
GWvc5fEc;BRAZIL;SERIE B;2022;27.05.2022;Criciuma;Cruzeiro;0;0;0;1;[];[90];3.75;2.92;2.15;2.55;2.1;https://www.flashscore.com/match/GWvc5fEc/#/
0OdAsiMj;BRAZIL;SERIE B;2022;28.05.2022;CSA;Novorizontino;2;0;2;1;[29, 39];[82];2.07;2.9;4.15;2.65;2.18;https://www.flashscore.com/match/0OdAsiMj/#/
UgoD1CDM;BRAZIL;SERIE B;2022;28.05.2022;Sampaio Correa;Guarani;1;0;2;1;[7, 65];[80];2.5;2.95;3.0;2.25;1.87;https://www.flashscore.com/match/UgoD1CDM/#/
0xxqdjyp;BRAZIL;SERIE B;2022;29.05.2022;Vila Nova FC;Gremio;0;0;0;0;[];[];4.15;3.05;2.0;2.57;2.18;https://www.flashscore.com/match/0xxqdjyp/#/
d4VifU5d;BRAZIL;SERIE B;2022;01.06.2022;CRB;CSA;0;0;0;0;[];[];3.2;2.7;2.6;2.92;2.25;https://www.flashscore.com/match/d4VifU5d/#/
2NXrFVsM;BRAZIL;SERIE B;2022;02.06.2022;Vasco;Gremio;0;0;0;0;[];[];2.75;2.7;3.0;2.87;2.2;https://www.flashscore.com/match/2NXrFVsM/#/
A7JZIDrc;BRAZIL;SERIE B;2022;02.06.2022;Sport Recife;Ponte Preta;0;1;2;1;[49, 51];[13];2.05;2.72;4.65;3.55;2.8;https://www.flashscore.com/match/A7JZIDrc/#/
r1RmeAjj;BRAZIL;SERIE B;2022;02.06.2022;Guarani;Vila Nova FC;1;0;1;1;[28];[90];2.25;2.95;3.55;2.67;2.2;https://www.flashscore.com/match/r1RmeAjj/#/
80YvGBSF;BRAZIL;SERIE B;2022;03.06.2022;Operario;Cruzeiro;0;0;1;2;[56];[52, 62];4.45;2.92;2.0;2.57;2.15;https://www.flashscore.com/match/80YvGBSF/#/
U9ZzHiD9;BRAZIL;SERIE B;2022;04.06.2022;Novorizontino;Sampaio Correa;0;0;0;0;[];[];1.8;3.25;4.8;2.45;2.22;https://www.flashscore.com/match/U9ZzHiD9/#/
GQymEkcS;BRAZIL;SERIE B;2022;04.06.2022;Bahia;Criciuma;0;1;2;1;[60, 90];[37];1.7;3.4;5.4;2.35;2.2;https://www.flashscore.com/match/GQymEkcS/#/
M7EF995q;BRAZIL;SERIE B;2022;04.06.2022;Tombense;Ituano;1;1;2;1;[13, 74];[11];2.95;2.67;2.77;2.95;2.27;https://www.flashscore.com/match/M7EF995q/#/
lbIwIXc3;BRAZIL;SERIE B;2022;04.06.2022;Brusque;Nautico;1;0;1;2;[38];[59, 61];1.78;3.55;4.45;2.15;2.02;https://www.flashscore.com/match/lbIwIXc3/#/
UXHN7mzd;BRAZIL;SERIE B;2022;06.06.2022;Guarani;Operario;0;1;0;3;[];[38, 85, 88];1.9;3.15;4.4;2.42;2.12;https://www.flashscore.com/match/UXHN7mzd/#/
MRt1L64e;BRAZIL;SERIE B;2022;07.06.2022;Vila Nova FC;Brusque;0;0;0;2;[];[72, 84];2.07;3.1;3.75;2.5;2.15;https://www.flashscore.com/match/MRt1L64e/#/
ATfAVjS2;BRAZIL;SERIE B;2022;07.06.2022;Nautico;Vasco;0;2;2;3;[69, 90];[28, 43, 77];3.35;2.82;2.4;2.67;2.12;https://www.flashscore.com/match/ATfAVjS2/#/
fHdMSlCL;BRAZIL;SERIE B;2022;07.06.2022;Londrina;Tombense;0;1;1;1;[90];[32];2.18;2.95;3.7;2.67;2.2;https://www.flashscore.com/match/fHdMSlCL/#/
GQcITUdF;BRAZIL;SERIE B;2022;07.06.2022;Ituano;Ponte Preta;1;2;1;2;[29];[11, 25];2.12;2.95;3.85;2.7;2.25;https://www.flashscore.com/match/GQcITUdF/#/
M3bEUAs9;BRAZIL;SERIE B;2022;07.06.2022;Criciuma;Sampaio Correa;2;1;3;1;[5, 7, 53];[38];1.65;3.55;5.6;2.25;2.18;https://www.flashscore.com/match/M3bEUAs9/#/
ChiRR8RR;BRAZIL;SERIE B;2022;07.06.2022;Gremio;Novorizontino;1;0;2;0;[45, 58];[];1.5;3.95;6.5;2.35;2.55;https://www.flashscore.com/match/ChiRR8RR/#/
8OGR67k2;BRAZIL;SERIE B;2022;07.06.2022;CSA;Chapecoense-SC;1;0;1;1;[35];[90];1.93;3.1;4.35;2.57;2.25;https://www.flashscore.com/match/8OGR67k2/#/
8OxcMnkk;BRAZIL;SERIE B;2022;08.06.2022;Cruzeiro;CRB;2;0;2;0;[31, 33];[];1.47;3.8;8.0;2.4;2.62;https://www.flashscore.com/match/8OxcMnkk/#/
E1wgNSZr;BRAZIL;SERIE B;2022;08.06.2022;Bahia;Sport Recife;0;0;1;0;[78];[];1.91;2.95;4.75;2.57;2.2;https://www.flashscore.com/match/E1wgNSZr/#/
SnCZZ5Jl;BRAZIL;SERIE B;2022;10.06.2022;Sampaio Correa;Nautico;2;0;2;0;[39, 45];[];2.02;3.2;3.85;2.2;1.93;https://www.flashscore.com/match/SnCZZ5Jl/#/
OE5rYql1;BRAZIL;SERIE B;2022;10.06.2022;Chapecoense-SC;Criciuma;2;1;2;3;[8, 15];[27, 55, 61];2.55;2.77;3.15;2.9;2.27;https://www.flashscore.com/match/OE5rYql1/#/
zkXfslRE;BRAZIL;SERIE B;2022;11.06.2022;Brusque;Ituano;0;1;0;1;[];[4];2.25;2.87;3.65;2.47;2.1;https://www.flashscore.com/match/zkXfslRE/#/
4jW5KQJ1;BRAZIL;SERIE B;2022;11.06.2022;Ponte Preta;Londrina;0;0;1;2;[90];[75, 90];2.22;2.75;3.9;2.75;2.25;https://www.flashscore.com/match/4jW5KQJ1/#/
rsV9JpZ7;BRAZIL;SERIE B;2022;11.06.2022;CRB;Vila Nova FC;0;0;1;0;[77];[];2.52;2.67;3.35;2.95;2.25;https://www.flashscore.com/match/rsV9JpZ7/#/
WGQ3uSeR;BRAZIL;SERIE B;2022;11.06.2022;Operario;Bahia;0;0;0;1;[];[81];2.9;2.52;3.0;2.5;2.02;https://www.flashscore.com/match/WGQ3uSeR/#/
IDMat8tL;BRAZIL;SERIE B;2022;12.06.2022;Novorizontino;Guarani;0;1;1;2;[72];[44, 50];2.27;2.95;3.4;2.57;2.12;https://www.flashscore.com/match/IDMat8tL/#/
ldDVzn4r;BRAZIL;SERIE B;2022;12.06.2022;Vasco;Cruzeiro;1;0;1;0;[25];[];3.0;2.62;2.8;3.0;2.25;https://www.flashscore.com/match/ldDVzn4r/#/
pO6vZPYf;BRAZIL;SERIE B;2022;12.06.2022;Tombense;CSA;0;0;2;1;[55, 67];[90];2.5;2.8;3.2;2.87;2.25;https://www.flashscore.com/match/pO6vZPYf/#/
dbYjrUB8;BRAZIL;SERIE B;2022;13.06.2022;Sport Recife;Gremio;0;0;0;0;[];[];3.05;2.75;2.62;2.95;2.3;https://www.flashscore.com/match/dbYjrUB8/#/
E1gHJ5j5;BRAZIL;SERIE B;2022;14.06.2022;Bahia;Chapecoense-SC;0;1;0;1;[];[3];1.62;3.5;6.1;2.4;2.32;https://www.flashscore.com/match/E1gHJ5j5/#/
8OhLIP5B;BRAZIL;SERIE B;2022;16.06.2022;Cruzeiro;Ponte Preta;1;0;2;0;[44, 47];[];1.35;4.35;9.75;2.2;2.75;https://www.flashscore.com/match/8OhLIP5B/#/
nFiPHqLH;BRAZIL;SERIE B;2022;16.06.2022;Vila Nova FC;Operario;0;0;0;0;[];[];1.82;3.35;4.55;2.5;2.3;https://www.flashscore.com/match/nFiPHqLH/#/
A9d0Nmit;BRAZIL;SERIE B;2022;17.06.2022;Criciuma;Brusque;0;0;0;1;[];[61];1.8;3.45;4.45;2.2;2.05;https://www.flashscore.com/match/A9d0Nmit/#/
UB8jWNID;BRAZIL;SERIE B;2022;17.06.2022;CRB;Ituano;0;0;1;1;[90];[90];2.25;2.92;3.5;2.8;2.3;https://www.flashscore.com/match/UB8jWNID/#/
0bkDKoya;BRAZIL;SERIE B;2022;18.06.2022;Gremio;Sampaio Correa;1;0;2;0;[36, 78];[];1.38;4.5;8.0;1.88;2.22;https://www.flashscore.com/match/0bkDKoya/#/
vq14M76n;BRAZIL;SERIE B;2022;18.06.2022;Novorizontino;Tombense;1;1;1;3;[25];[20, 90, 90];1.93;3.0;4.6;2.8;2.37;https://www.flashscore.com/match/vq14M76n/#/
IZa8LRLh;BRAZIL;SERIE B;2022;18.06.2022;Londrina;Vasco;0;0;0;1;[];[48];3.5;2.8;2.35;2.75;2.2;https://www.flashscore.com/match/IZa8LRLh/#/
YqZWvGMD;BRAZIL;SERIE B;2022;18.06.2022;Nautico;Sport Recife;0;1;1;1;[75];[35];2.82;2.87;2.72;2.57;2.1;https://www.flashscore.com/match/YqZWvGMD/#/
Iy5nX337;BRAZIL;SERIE B;2022;19.06.2022;Guarani;CSA;0;0;0;0;[];[];2.27;2.87;3.6;2.57;2.1;https://www.flashscore.com/match/Iy5nX337/#/
0hn3TtKT;BRAZIL;SERIE B;2022;21.06.2022;Chapecoense-SC;CRB;1;1;1;2;[35];[45, 73];2.12;3.0;3.8;2.82;2.35;https://www.flashscore.com/match/0hn3TtKT/#/
SQ8MG3zO;BRAZIL;SERIE B;2022;23.06.2022;Ponte Preta;Sampaio Correa;0;0;0;0;[];[];2.2;3.0;3.55;2.45;2.05;https://www.flashscore.com/match/SQ8MG3zO/#/
6H7QFNkU;BRAZIL;SERIE B;2022;23.06.2022;CSA;Gremio;1;0;1;1;[13];[47];3.25;2.7;2.55;3.0;2.32;https://www.flashscore.com/match/6H7QFNkU/#/
nVumXOK4;BRAZIL;SERIE B;2022;24.06.2022;Vasco;Operario;0;0;3;0;[80, 90, 90];[];1.57;3.65;6.3;2.25;2.27;https://www.flashscore.com/match/nVumXOK4/#/
