id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
lGB3myce;BRAZIL;SERIE B;2018;22.05.2018;Fortaleza;Criciuma;1;0;2;0;[14, 90];[];1.5;4.2;6.5;1.85;1.9;https://www.flashscore.com/match/lGB3myce/#/
jVh0lHsk;BRAZIL;SERIE B;2018;25.05.2018;Avai;Paysandu PA;1;0;3;1;[43, 67, 90];[71];1.5;3.75;7.5;2.4;2.37;https://www.flashscore.com/match/jVh0lHsk/#/
AVaCoFR7;BRAZIL;SERIE B;2018;25.05.2018;Atletico GO;Oeste;2;1;2;2;[8, 19];[44, 81];2.14;3.25;3.4;2.5;2.1;https://www.flashscore.com/match/AVaCoFR7/#/
xxhb9IJE;BRAZIL;SERIE B;2018;25.05.2018;Coritiba;Vila Nova FC;1;0;2;0;[5, 90];[];2.6;3.1;2.8;2.7;2.25;https://www.flashscore.com/match/xxhb9IJE/#/
fa7UgwKR;BRAZIL;SERIE B;2018;26.05.2018;Sao Bento;Juventude;0;2;2;2;[48, 76];[33, 39];1.9;3.25;4.33;2.5;2.25;https://www.flashscore.com/match/fa7UgwKR/#/
Wv18neC1;BRAZIL;SERIE B;2018;26.05.2018;Goias;Boa;0;1;1;2;[66];[33, 90];1.72;3.4;4.5;2.4;2.25;https://www.flashscore.com/match/Wv18neC1/#/
d8gdkcSr;BRAZIL;SERIE B;2018;26.05.2018;Brasil de Pelotas;Londrina;0;0;3;0;[54, 66, 75];[];1.95;3.2;4.2;2.4;2.2;https://www.flashscore.com/match/d8gdkcSr/#/
xOCPfJ4L;BRAZIL;SERIE B;2018;26.05.2018;Guarani;CRB;1;0;2;0;[40, 63];[];1.64;3.75;5.25;2.07;2.0;https://www.flashscore.com/match/xOCPfJ4L/#/
K0s38xZK;BRAZIL;SERIE B;2018;28.05.2018;Sampaio Correa;Ponte Preta;1;0;1;0;[22];[];2.4;3.0;3.2;2.5;2.1;https://www.flashscore.com/match/K0s38xZK/#/
jqYY2Gdr;BRAZIL;SERIE B;2018;29.05.2018;Sao Bento;Figueirense;0;0;1;1;[68];[79];2.1;3.1;3.8;2.35;2.0;https://www.flashscore.com/match/jqYY2Gdr/#/
xbTYLe3K;BRAZIL;SERIE B;2018;29.05.2018;Londrina;Coritiba;1;1;3;2;[11, 51, 69];[15, 58];2.5;3.0;3.0;2.7;2.2;https://www.flashscore.com/match/xbTYLe3K/#/
UZWx2zCl;BRAZIL;SERIE B;2018;01.06.2018;Juventude;Guarani;1;0;1;0;[45];[];2.14;3.1;3.6;2.7;2.2;https://www.flashscore.com/match/UZWx2zCl/#/
ranraYe7;BRAZIL;SERIE B;2018;01.06.2018;Vila Nova FC;CSA;0;0;0;1;[];[55];1.8;3.3;4.75;2.4;2.25;https://www.flashscore.com/match/ranraYe7/#/
6XXxLFIQ;BRAZIL;SERIE B;2018;01.06.2018;Paysandu PA;Boa;2;0;2;0;[4, 37];[];2.2;3.1;3.5;2.7;2.2;https://www.flashscore.com/match/6XXxLFIQ/#/
Aolz1fRf;BRAZIL;SERIE B;2018;01.06.2018;Avai;Criciuma;0;0;0;1;[];[76];1.66;3.6;5.0;2.1;2.1;https://www.flashscore.com/match/Aolz1fRf/#/
lxmv0Et1;BRAZIL;SERIE B;2018;02.06.2018;Fortaleza;Sampaio Correa;0;0;1;0;[69];[];1.57;3.6;6.5;2.0;2.0;https://www.flashscore.com/match/lxmv0Et1/#/
b7UUMylE;BRAZIL;SERIE B;2018;02.06.2018;CRB;Brasil de Pelotas;1;1;1;1;[39];[32];2.14;3.2;3.5;2.14;1.9;https://www.flashscore.com/match/b7UUMylE/#/
d2jnbhBD;BRAZIL;SERIE B;2018;02.06.2018;Atletico GO;Goias;1;1;1;3;[7];[18, 62, 90];2.2;3.0;3.6;2.14;1.83;https://www.flashscore.com/match/d2jnbhBD/#/
Y3o77dlR;BRAZIL;SERIE B;2018;02.06.2018;Ponte Preta;Oeste;0;1;1;1;[64];[40];2.2;3.2;3.4;2.6;2.2;https://www.flashscore.com/match/Y3o77dlR/#/
2uDDEDef;BRAZIL;SERIE B;2018;05.06.2018;Juventude;Atletico GO;0;1;2;2;[80, 90];[14, 71];1.9;3.4;4.0;2.3;2.1;https://www.flashscore.com/match/2uDDEDef/#/
d2CHDXA0;BRAZIL;SERIE B;2018;05.06.2018;Figueirense;Londrina;1;1;1;1;[36];[45];1.85;3.1;4.75;2.3;2.0;https://www.flashscore.com/match/d2CHDXA0/#/
zgBLCiQ6;BRAZIL;SERIE B;2018;05.06.2018;Criciuma;Paysandu PA;2;0;4;1;[37, 45, 54, 90];[82];1.83;3.3;4.5;2.3;2.1;https://www.flashscore.com/match/zgBLCiQ6/#/
d0LuIn2n;BRAZIL;SERIE B;2018;05.06.2018;Coritiba;CRB;1;0;1;0;[18];[];1.83;3.75;4.0;2.04;1.83;https://www.flashscore.com/match/d0LuIn2n/#/
vPApH6Hh;BRAZIL;SERIE B;2018;05.06.2018;Sampaio Correa;Avai;0;0;1;1;[84];[81];2.3;2.8;3.5;2.35;2.0;https://www.flashscore.com/match/vPApH6Hh/#/
rcHyJSnt;BRAZIL;SERIE B;2018;05.06.2018;CSA;Guarani;1;0;1;2;[27];[58, 59];2.4;3.2;3.0;2.5;2.1;https://www.flashscore.com/match/rcHyJSnt/#/
WK4UAVfJ;BRAZIL;SERIE B;2018;05.06.2018;Boa;Sao Bento;1;1;2;2;[2, 86];[7, 49];2.5;2.87;3.2;3.4;2.5;https://www.flashscore.com/match/WK4UAVfJ/#/
hU5QBBuD;BRAZIL;SERIE B;2018;05.06.2018;Vila Nova FC;Fortaleza;0;0;0;0;[];[];2.5;3.0;3.1;2.7;2.25;https://www.flashscore.com/match/hU5QBBuD/#/
8tK4GZQs;BRAZIL;SERIE B;2018;05.06.2018;Ponte Preta;Goias;1;1;2;1;[45, 52];[34];1.9;3.1;4.5;2.14;2.0;https://www.flashscore.com/match/8tK4GZQs/#/
j599Fgtl;BRAZIL;SERIE B;2018;05.06.2018;Oeste;Brasil de Pelotas;0;0;0;0;[];[];2.0;3.1;4.2;2.4;2.1;https://www.flashscore.com/match/j599Fgtl/#/
0GWKEYCi;BRAZIL;SERIE B;2018;08.06.2018;Londrina;Juventude;0;1;0;1;[];[45];1.75;3.4;5.0;2.4;2.25;https://www.flashscore.com/match/0GWKEYCi/#/
tWF8B2oU;BRAZIL;SERIE B;2018;08.06.2018;Goias;Paysandu PA;2;1;2;1;[32, 45];[15];2.1;3.2;3.6;2.25;1.9;https://www.flashscore.com/match/tWF8B2oU/#/
Y5C0DOGH;BRAZIL;SERIE B;2018;08.06.2018;Avai;Coritiba;0;0;2;0;[67, 90];[];1.9;3.4;4.0;2.25;2.1;https://www.flashscore.com/match/Y5C0DOGH/#/
CjOiFpn5;BRAZIL;SERIE B;2018;09.06.2018;Sao Bento;Fortaleza;0;0;2;1;[58, 72];[67];3.2;3.0;2.45;2.25;1.9;https://www.flashscore.com/match/CjOiFpn5/#/
fwWODhSc;BRAZIL;SERIE B;2018;09.06.2018;Sampaio Correa;Oeste;2;0;2;0;[24, 29];[];2.14;3.0;3.75;2.5;2.1;https://www.flashscore.com/match/fwWODhSc/#/
IF9lGQWb;BRAZIL;SERIE B;2018;09.06.2018;Guarani;Vila Nova FC;0;0;1;1;[76];[90];2.54;3.1;3.0;2.7;2.25;https://www.flashscore.com/match/IF9lGQWb/#/
MPXGFEco;BRAZIL;SERIE B;2018;09.06.2018;CSA;CRB;0;0;0;0;[];[];2.75;3.1;2.8;2.14;1.83;https://www.flashscore.com/match/MPXGFEco/#/
n9G4CrWN;BRAZIL;SERIE B;2018;09.06.2018;Criciuma;Boa;1;1;1;1;[10];[16];1.72;3.25;5.5;2.4;2.2;https://www.flashscore.com/match/n9G4CrWN/#/
ru2z7Mgo;BRAZIL;SERIE B;2018;09.06.2018;Atletico GO;Figueirense;2;3;3;4;[40, 45, 90];[16, 20, 26, 65];2.04;3.2;3.8;2.07;1.83;https://www.flashscore.com/match/ru2z7Mgo/#/
jsNeE41B;BRAZIL;SERIE B;2018;09.06.2018;Brasil de Pelotas;Ponte Preta;0;1;0;2;[];[44, 87];2.45;2.9;3.25;2.6;2.1;https://www.flashscore.com/match/jsNeE41B/#/
SSNyBjCG;BRAZIL;SERIE B;2018;11.06.2018;Juventude;Coritiba;0;0;1;1;[88];[78];2.25;3.0;3.5;2.7;2.2;https://www.flashscore.com/match/SSNyBjCG/#/
nXf2RBdc;BRAZIL;SERIE B;2018;12.06.2018;Londrina;Goias;0;1;1;3;[74];[15, 86, 90];2.1;3.25;3.6;2.25;2.0;https://www.flashscore.com/match/nXf2RBdc/#/
d2SuAARM;BRAZIL;SERIE B;2018;12.06.2018;Figueirense;Sampaio Correa;1;0;1;0;[6];[];1.75;3.5;4.75;2.35;2.25;https://www.flashscore.com/match/d2SuAARM/#/
6DZSCCs4;BRAZIL;SERIE B;2018;14.06.2018;Guarani;Sao Bento;0;0;0;0;[];[];2.4;3.0;3.2;2.87;2.2;https://www.flashscore.com/match/6DZSCCs4/#/
zgRq9UtT;BRAZIL;SERIE B;2018;15.06.2018;Fortaleza;Brasil de Pelotas;2;0;2;0;[34, 43];[];1.53;3.75;7.0;2.1;2.2;https://www.flashscore.com/match/zgRq9UtT/#/
fw8G384j;BRAZIL;SERIE B;2018;15.06.2018;Boa;Avai;0;2;0;2;[];[16, 45];3.4;3.0;2.3;2.7;2.2;https://www.flashscore.com/match/fw8G384j/#/
8tdbSisi;BRAZIL;SERIE B;2018;15.06.2018;CRB;Ponte Preta;1;0;2;0;[11, 74];[];2.5;3.0;3.0;2.5;2.1;https://www.flashscore.com/match/8tdbSisi/#/
tz4C4lkp;BRAZIL;SERIE B;2018;16.06.2018;Vila Nova FC;Atletico GO;0;0;0;0;[];[];2.2;3.1;3.5;2.4;2.0;https://www.flashscore.com/match/tz4C4lkp/#/
lxPXBWdA;BRAZIL;SERIE B;2018;16.06.2018;Oeste;Criciuma;1;1;2;2;[43, 62];[31, 54];2.04;3.25;3.75;2.4;2.25;https://www.flashscore.com/match/lxPXBWdA/#/
SrCaQVB3;BRAZIL;SERIE B;2018;16.06.2018;Paysandu PA;CSA;0;0;0;0;[];[];1.95;3.5;3.8;2.25;2.0;https://www.flashscore.com/match/SrCaQVB3/#/
6ZA3PkR9;BRAZIL;SERIE B;2018;19.06.2018;Ponte Preta;CSA;1;0;1;1;[35];[90];1.75;3.4;5.0;2.35;2.2;https://www.flashscore.com/match/6ZA3PkR9/#/
dO3GMmBS;BRAZIL;SERIE B;2018;19.06.2018;Avai;Guarani;2;0;3;3;[26, 39, 73];[51, 60, 67];1.66;3.5;5.5;2.4;2.37;https://www.flashscore.com/match/dO3GMmBS/#/
EaEBNTeM;BRAZIL;SERIE B;2018;21.06.2018;Brasil de Pelotas;Criciuma;1;0;1;0;[20];[];2.04;3.1;4.0;2.4;2.0;https://www.flashscore.com/match/EaEBNTeM/#/
S6fnHRYk;BRAZIL;SERIE B;2018;21.06.2018;Goias;Juventude;1;1;1;1;[32];[22];1.95;3.1;4.33;2.3;2.0;https://www.flashscore.com/match/S6fnHRYk/#/
6mjxvkt3;BRAZIL;SERIE B;2018;23.06.2018;Coritiba;Figueirense;1;0;1;1;[45];[78];2.04;3.1;4.0;2.3;1.9;https://www.flashscore.com/match/6mjxvkt3/#/
0dA7O9tG;BRAZIL;SERIE B;2018;23.06.2018;Sao Bento;Londrina;0;0;0;1;[];[86];2.1;3.2;3.6;2.35;2.1;https://www.flashscore.com/match/0dA7O9tG/#/
0Aktw9e9;BRAZIL;SERIE B;2018;23.06.2018;Sampaio Correa;Atletico GO;1;2;2;3;[16, 54];[4, 11, 88];2.25;3.1;3.4;2.25;1.83;https://www.flashscore.com/match/0Aktw9e9/#/
bXkrI7Jq;BRAZIL;SERIE B;2018;23.06.2018;Fortaleza;Oeste;0;1;1;2;[64];[10, 87];1.5;3.5;9.5;2.14;2.25;https://www.flashscore.com/match/bXkrI7Jq/#/
6cgjGold;BRAZIL;SERIE B;2018;23.06.2018;Boa;Vila Nova FC;0;1;0;2;[];[41, 86];3.3;2.9;2.37;3.5;2.62;https://www.flashscore.com/match/6cgjGold/#/
82XYvVQd;BRAZIL;SERIE B;2018;23.06.2018;CRB;Paysandu PA;0;0;1;1;[90];[90];1.9;3.2;4.5;2.25;2.0;https://www.flashscore.com/match/82XYvVQd/#/
zTsgz7uS;BRAZIL;SERIE B;2018;26.06.2018;Juventude;Vila Nova FC;0;1;0;1;[];[41];2.62;2.71;3.22;3.36;2.62;https://www.flashscore.com/match/zTsgz7uS/#/
dxqkymQL;BRAZIL;SERIE B;2018;26.06.2018;Oeste;Avai;1;0;1;0;[4];[];3.01;2.87;2.44;2.75;2.1;https://www.flashscore.com/match/dxqkymQL/#/
lzOTT4Ie;BRAZIL;SERIE B;2018;26.06.2018;Goias;CRB;0;0;2;1;[49, 80];[79];1.78;3.62;4.6;2.1;1.9;https://www.flashscore.com/match/lzOTT4Ie/#/
fXAFi8A2;BRAZIL;SERIE B;2018;29.06.2018;CSA;Coritiba;0;0;2;2;[86, 90];[48, 64];2.4;3.0;3.2;2.5;2.1;https://www.flashscore.com/match/fXAFi8A2/#/
SQMXSOX1;BRAZIL;SERIE B;2018;29.06.2018;Atletico GO;Brasil de Pelotas;1;1;2;1;[3, 81];[10];1.8;3.25;5.0;2.25;2.0;https://www.flashscore.com/match/SQMXSOX1/#/
v1lpxTAF;BRAZIL;SERIE B;2018;29.06.2018;Guarani;Boa;0;0;1;1;[59];[88];1.9;3.3;4.2;2.35;2.2;https://www.flashscore.com/match/v1lpxTAF/#/
h8UKVQmq;BRAZIL;SERIE B;2018;30.06.2018;Figueirense;Ponte Preta;0;1;0;2;[];[43, 90];2.2;3.0;3.75;2.5;2.1;https://www.flashscore.com/match/h8UKVQmq/#/
6BYOUp3k;BRAZIL;SERIE B;2018;30.06.2018;Criciuma;Sao Bento;0;0;1;0;[86];[];2.14;3.2;3.5;2.25;2.0;https://www.flashscore.com/match/6BYOUp3k/#/
GnaOknuF;BRAZIL;SERIE B;2018;30.06.2018;Paysandu PA;Fortaleza;0;1;0;1;[];[40];2.7;3.0;2.75;2.5;2.1;https://www.flashscore.com/match/GnaOknuF/#/
YN9JjSP8;BRAZIL;SERIE B;2018;01.07.2018;Londrina;Sampaio Correa;0;0;1;1;[63];[49];1.9;3.25;4.33;2.5;2.2;https://www.flashscore.com/match/YN9JjSP8/#/
rca3jJVP;BRAZIL;SERIE B;2018;04.07.2018;Coritiba;Paysandu PA;1;0;2;0;[20, 90];[];1.66;3.2;6.5;2.3;2.1;https://www.flashscore.com/match/rca3jJVP/#/
