id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
6ZSNbOa3;BRAZIL;SERIE B;2012;02.06.2012;ABC;Sao Caetano;0;0;0;1;;;1.91;3.4;4.0;2.08;0.5;https://www.flashscore.com/match/6ZSNbOa3/#/
OANScrF9;BRAZIL;SERIE B;2012;02.06.2012;Bragantino;Parana;1;1;3;3;;;1.85;3.5;4.2;1.85;0.5;https://www.flashscore.com/match/OANScrF9/#/
88MKB4vo;BRAZIL;SERIE B;2012;05.06.2012;Vitoria;America RN;0;1;2;2;;;1.67;3.8;5.0;1.73;1.5;https://www.flashscore.com/match/88MKB4vo/#/
G827j07q;BRAZIL;SERIE B;2012;05.06.2012;Sao Caetano;America MG;0;0;1;1;;;2.6;3.2;2.75;2.0;1.5;https://www.flashscore.com/match/G827j07q/#/
dOLzdMqM;BRAZIL;SERIE B;2012;05.06.2012;Joinville;ASA;0;0;1;0;;;1.53;4.09;6.0;1.85;1.5;https://www.flashscore.com/match/dOLzdMqM/#/
27wxKSW4;BRAZIL;SERIE B;2012;05.06.2012;Goias;Parana;2;0;2;0;;;1.55;4.2;5.5;1.65;1.5;https://www.flashscore.com/match/27wxKSW4/#/
2P0Flvxd;BRAZIL;SERIE B;2012;08.06.2012;Ipatinga;Avai;1;1;1;2;24;40;61;2.75;3.3;2.5;2.04;0.5;https://www.flashscore.com/match/2P0Flvxd/#/
josAALbF;BRAZIL;SERIE B;2012;08.06.2012;Boa;Vitoria;1;2;1;2;34;6;45;2.4;3.4;2.8;1.95;0.5;https://www.flashscore.com/match/josAALbF/#/
dOs6B1q9;BRAZIL;SERIE B;2012;08.06.2012;America RN;Bragantino;1;0;2;1;40;81;70;1.53;4.09;6.0;1.6;0.5;https://www.flashscore.com/match/dOs6B1q9/#/
rLw2CsU2;BRAZIL;SERIE B;2012;09.06.2012;Parana;Guaratingueta;2;1;3;2;40;45;90;32;48;1.7;3.8;4.75;1.8;0.5;https://www.flashscore.com/match/rLw2CsU2/#/
ARPvetaS;BRAZIL;SERIE B;2012;09.06.2012;Criciuma;Goias;2;0;3;0;25;34;62;;2.0;3.6;3.5;1.9;0.5;https://www.flashscore.com/match/ARPvetaS/#/
SA4wggTs;BRAZIL;SERIE B;2012;09.06.2012;CRB;Athletico-PR;1;0;2;0;1;77;;3.75;3.6;1.91;1.8;0.5;https://www.flashscore.com/match/SA4wggTs/#/
fa1BkKMk;BRAZIL;SERIE B;2012;09.06.2012;Barueri;Guarani;2;0;2;2;27;31;61;76;2.5;3.2;2.88;2.1;0.5;https://www.flashscore.com/match/fa1BkKMk/#/
tGaJmbi2;BRAZIL;SERIE B;2012;09.06.2012;Ceara;ABC;1;0;4;2;9;53;66;81;50;75;1.75;3.6;4.75;1.85;0.5;https://www.flashscore.com/match/tGaJmbi2/#/
jkk3mkcJ;BRAZIL;SERIE B;2012;12.06.2012;Vitoria;Guarani;0;0;1;0;;;1.53;4.0;6.0;1.8;0.5;https://www.flashscore.com/match/jkk3mkcJ/#/
CbjalVsD;BRAZIL;SERIE B;2012;12.06.2012;Ipatinga;Boa;1;0;1;2;40;76;84;2.25;3.25;3.2;2.0;0.5;https://www.flashscore.com/match/CbjalVsD/#/
UZ0fkBS6;BRAZIL;SERIE B;2012;12.06.2012;Barueri;Parana;1;0;1;2;30;55;77;2.1;3.4;3.4;1.75;0.5;https://www.flashscore.com/match/UZ0fkBS6/#/
IacjjiD0;BRAZIL;SERIE B;2012;15.06.2012;Sao Caetano;America RN;3;1;3;2;21;31;34;39;77;2.04;3.4;3.5;1.8;1.5;https://www.flashscore.com/match/IacjjiD0/#/
id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
fqV9GgQC;BRAZIL;SERIE B;2012;18.05.2012;Ipatinga;ABC;0;0;1;1;;;1.95;3.6;3.6;2.2;0.5;https://www.flashscore.com/match/fqV9GgQC/#/
KrlXK8Hb;BRAZIL;SERIE B;2012;18.05.2012;CRB;Bragantino;0;1;0;2;;;2.5;3.3;2.75;2.15;0.5;https://www.flashscore.com/match/KrlXK8Hb/#/
8nZDFDuJ;BRAZIL;SERIE B;2012;18.05.2012;Ceara;America MG;0;2;1;2;;;1.73;3.75;4.5;1.9;0.5;https://www.flashscore.com/match/8nZDFDuJ/#/
8QyMNAXu;BRAZIL;SERIE B;2012;19.05.2012;Parana;Guarani;1;1;1;1;;;2.4;3.2;3.0;2.04;0.5;https://www.flashscore.com/match/8QyMNAXu/#/
Q3wgKyRm;BRAZIL;SERIE B;2012;19.05.2012;Joinville;Athletico-PR;0;2;1;4;;;2.6;3.25;2.7;1.9;0.5;https://www.flashscore.com/match/Q3wgKyRm/#/
4fxcJetf;BRAZIL;SERIE B;2012;19.05.2012;Criciuma;Guaratingueta;2;1;4;1;;;1.73;3.6;4.75;1.9;0.5;https://www.flashscore.com/match/4fxcJetf/#/
thkTLl2h;BRAZIL;SERIE B;2012;19.05.2012;Boa;Avai;0;0;2;2;;;2.63;3.2;2.7;2.15;0.5;https://www.flashscore.com/match/thkTLl2h/#/
0MV5HZA6;BRAZIL;SERIE B;2012;19.05.2012;Barueri;Vitoria;0;0;0;1;;;2.38;3.3;2.9;1.95;0.5;https://www.flashscore.com/match/0MV5HZA6/#/
nHzQMUnn;BRAZIL;SERIE B;2012;19.05.2012;America RN;Goias;4;1;5;2;;;2.4;3.4;2.8;2.1;0.5;https://www.flashscore.com/match/nHzQMUnn/#/
MVW1IFe0;BRAZIL;SERIE B;2012;19.05.2012;Sao Caetano;ASA;0;1;0;1;;;1.62;3.75;5.5;1.85;0.5;https://www.flashscore.com/match/MVW1IFe0/#/
GAstJnnB;BRAZIL;SERIE B;2012;22.05.2012;Avai;Sao Caetano;0;0;1;0;;;1.67;3.75;5.0;1.8;0.5;https://www.flashscore.com/match/GAstJnnB/#/
AXtpI61H;BRAZIL;SERIE B;2012;25.05.2012;Guarani;Boa;0;0;0;0;;;1.75;3.6;4.75;1.85;0.5;https://www.flashscore.com/match/AXtpI61H/#/
YoE6Z7Wi;BRAZIL;SERIE B;2012;25.05.2012;ABC;Joinville;0;0;0;0;;;1.75;3.6;4.75;1.9;0.5;https://www.flashscore.com/match/YoE6Z7Wi/#/
lOulHQGN;BRAZIL;SERIE B;2012;26.05.2012;Guaratingueta;Ceara;2;0;2;1;;;3.0;3.4;2.29;2.0;0.5;https://www.flashscore.com/match/lOulHQGN/#/
GA3BYRob;BRAZIL;SERIE B;2012;26.05.2012;Bragantino;Criciuma;1;1;3;4;;;1.67;3.75;5.0;1.73;0.5;https://www.flashscore.com/match/GA3BYRob/#/
6azgGpWT;BRAZIL;SERIE B;2012;26.05.2012;America MG;CRB;1;0;4;0;;;1.3;5.0;10.0;1.73;0.5;https://www.flashscore.com/match/6azgGpWT/#/
f12FXo14;BRAZIL;SERIE B;2012;26.05.2012;ASA;Barueri;0;0;1;1;;;1.83;3.5;4.33;1.95;0.5;https://www.flashscore.com/match/f12FXo14/#/
pjeSUqoN;BRAZIL;SERIE B;2012;29.05.2012;Sao Caetano;Bragantino;2;0;2;0;;;2.1;3.5;3.3;1.85;0.5;https://www.flashscore.com/match/pjeSUqoN/#/
Oz7JW5GA;BRAZIL;SERIE B;2012;29.05.2012;Joinville;Guarani;0;0;2;0;;;1.91;3.6;3.75;1.8;0.5;https://www.flashscore.com/match/Oz7JW5GA/#/
tYhkpPpA;BRAZIL;SERIE B;2012;29.05.2012;CRB;Guaratingueta;1;0;3;1;;;2.25;3.4;3.1;1.85;0.5;https://www.flashscore.com/match/tYhkpPpA/#/
fPp2OsOj;BRAZIL;SERIE B;2012;29.05.2012;Ceara;Goias;1;2;2;2;;;1.8;3.75;4.2;1.95;0.5;https://www.flashscore.com/match/fPp2OsOj/#/
Y7ksnoGc;BRAZIL;SERIE B;2012;29.05.2012;America RN;Avai;0;0;1;0;;;2.2;3.5;3.1;1.8;0.5;https://www.flashscore.com/match/Y7ksnoGc/#/
fHjwmR0i;BRAZIL;SERIE B;2012;29.05.2012;Parana;America MG;0;0;0;1;;;2.63;3.25;2.63;2.0;0.5;https://www.flashscore.com/match/fHjwmR0i/#/
GYobPN8p;BRAZIL;SERIE B;2012;29.05.2012;Ipatinga;ASA;0;0;1;0;;;2.5;3.25;2.8;2.04;0.5;https://www.flashscore.com/match/GYobPN8p/#/
2R5NVPVG;BRAZIL;SERIE B;2012;29.05.2012;Criciuma;Vitoria;1;0;2;1;;;1.95;3.6;3.6;1.75;0.5;https://www.flashscore.com/match/2R5NVPVG/#/
SUloo5V3;BRAZIL;SERIE B;2012;29.05.2012;Boa;Athletico-PR;0;1;2;1;;;3.1;3.5;2.2;2.04;0.5;https://www.flashscore.com/match/SUloo5V3/#/
bgaWT30T;BRAZIL;SERIE B;2012;29.05.2012;Barueri;ABC;0;1;0;3;;;1.85;3.6;4.0;2.0;0.5;https://www.flashscore.com/match/bgaWT30T/#/
YVXTxswp;BRAZIL;SERIE B;2012;01.06.2012;Guaratingueta;America RN;0;0;0;2;;;2.88;3.3;2.4;1.7;0.5;https://www.flashscore.com/match/YVXTxswp/#/
Odrfqq0G;BRAZIL;SERIE B;2012;01.06.2012;Goias;CRB;1;0;1;0;;;1.33;5.0;9.0;1.5;0.5;https://www.flashscore.com/match/Odrfqq0G/#/
SrUJa4pc;BRAZIL;SERIE B;2012;01.06.2012;Athletico-PR;Barueri;1;0;3;0;;;1.53;4.0;6.0;1.73;0.5;https://www.flashscore.com/match/SrUJa4pc/#/
EutxyL7d;BRAZIL;SERIE B;2012;02.06.2012;Vitoria;Ipatinga;2;0;4;0;;;1.57;4.0;5.5;2.0;0.5;https://www.flashscore.com/match/EutxyL7d/#/
WMo2sNUS;BRAZIL;SERIE B;2012;02.06.2012;Guarani;Ceara;1;0;4;1;;;2.4;3.0;3.2;2.04;0.5;https://www.flashscore.com/match/WMo2sNUS/#/
2msbr3FM;BRAZIL;SERIE B;2012;02.06.2012;Avai;Joinville;1;1;1;2;;;1.8;3.5;4.5;2.0;0.5;https://www.flashscore.com/match/2msbr3FM/#/
21MWd2UF;BRAZIL;SERIE B;2012;02.06.2012;ASA;Boa;2;1;3;2;;;1.8;3.5;4.5;2.15;0.5;https://www.flashscore.com/match/21MWd2UF/#/
GfNYy1hj;BRAZIL;SERIE B;2012;02.06.2012;America MG;Criciuma;2;0;3;0;;;1.73;3.75;4.5;1.7;0.5;https://www.flashscore.com/match/GfNYy1hj/#/
6ZSNbOa3;BRAZIL;SERIE B;2012;02.06.2012;ABC;Sao Caetano;0;0;0;1;;;1.91;3.4;4.0;2.08;0.5;https://www.flashscore.com/match/6ZSNbOa3/#/
OANScrF9;BRAZIL;SERIE B;2012;02.06.2012;Bragantino;Parana;1;1;3;3;;;1.85;3.5;4.2;1.85;0.5;https://www.flashscore.com/match/OANScrF9/#/
88MKB4vo;BRAZIL;SERIE B;2012;05.06.2012;Vitoria;America RN;0;1;2;2;;;1.67;3.8;5.0;1.73;1.5;https://www.flashscore.com/match/88MKB4vo/#/
G827j07q;BRAZIL;SERIE B;2012;05.06.2012;Sao Caetano;America MG;0;0;1;1;;;2.6;3.2;2.75;2.0;1.5;https://www.flashscore.com/match/G827j07q/#/
dOLzdMqM;BRAZIL;SERIE B;2012;05.06.2012;Joinville;ASA;0;0;1;0;;;1.53;4.09;6.0;1.85;1.5;https://www.flashscore.com/match/dOLzdMqM/#/
27wxKSW4;BRAZIL;SERIE B;2012;05.06.2012;Goias;Parana;2;0;2;0;;;1.55;4.2;5.5;1.65;1.5;https://www.flashscore.com/match/27wxKSW4/#/
2P0Flvxd;BRAZIL;SERIE B;2012;08.06.2012;Ipatinga;Avai;1;1;1;2;24;40;61;2.75;3.3;2.5;2.04;0.5;https://www.flashscore.com/match/2P0Flvxd/#/
josAALbF;BRAZIL;SERIE B;2012;08.06.2012;Boa;Vitoria;1;2;1;2;34;6;45;2.4;3.4;2.8;1.95;0.5;https://www.flashscore.com/match/josAALbF/#/
dOs6B1q9;BRAZIL;SERIE B;2012;08.06.2012;America RN;Bragantino;1;0;2;1;40;81;70;1.53;4.09;6.0;1.6;0.5;https://www.flashscore.com/match/dOs6B1q9/#/
rLw2CsU2;BRAZIL;SERIE B;2012;09.06.2012;Parana;Guaratingueta;2;1;3;2;40;45;90;32;48;1.7;3.8;4.75;1.8;0.5;https://www.flashscore.com/match/rLw2CsU2/#/
ARPvetaS;BRAZIL;SERIE B;2012;09.06.2012;Criciuma;Goias;2;0;3;0;25;34;62;;2.0;3.6;3.5;1.9;0.5;https://www.flashscore.com/match/ARPvetaS/#/
SA4wggTs;BRAZIL;SERIE B;2012;09.06.2012;CRB;Athletico-PR;1;0;2;0;1;77;;3.75;3.6;1.91;1.8;0.5;https://www.flashscore.com/match/SA4wggTs/#/
fa1BkKMk;BRAZIL;SERIE B;2012;09.06.2012;Barueri;Guarani;2;0;2;2;27;31;61;76;2.5;3.2;2.88;2.1;0.5;https://www.flashscore.com/match/fa1BkKMk/#/
tGaJmbi2;BRAZIL;SERIE B;2012;09.06.2012;Ceara;ABC;1;0;4;2;9;53;66;81;50;75;1.75;3.6;4.75;1.85;0.5;https://www.flashscore.com/match/tGaJmbi2/#/
jkk3mkcJ;BRAZIL;SERIE B;2012;12.06.2012;Vitoria;Guarani;0;0;1;0;;;1.53;4.0;6.0;1.8;0.5;https://www.flashscore.com/match/jkk3mkcJ/#/
CbjalVsD;BRAZIL;SERIE B;2012;12.06.2012;Ipatinga;Boa;1;0;1;2;40;76;84;2.25;3.25;3.2;2.0;0.5;https://www.flashscore.com/match/CbjalVsD/#/
UZ0fkBS6;BRAZIL;SERIE B;2012;12.06.2012;Barueri;Parana;1;0;1;2;30;55;77;2.1;3.4;3.4;1.75;0.5;https://www.flashscore.com/match/UZ0fkBS6/#/
IacjjiD0;BRAZIL;SERIE B;2012;15.06.2012;Sao Caetano;America RN;3;1;3;2;21;31;34;39;77;2.04;3.4;3.5;1.8;1.5;https://www.flashscore.com/match/IacjjiD0/#/
OxbniXcf;BRAZIL;SERIE B;2012;15.06.2012;Avai;America MG;1;0;2;0;45;89;;2.4;3.3;2.9;2.04;1.5;https://www.flashscore.com/match/OxbniXcf/#/
pnarhDrl;BRAZIL;SERIE B;2012;16.06.2012;Joinville;Ceara;1;0;1;1;;;1.6;3.8;5.75;1.73;1.5;https://www.flashscore.com/match/pnarhDrl/#/
OxKH6Ccs;BRAZIL;SERIE B;2012;16.06.2012;Bragantino;Guaratingueta;0;0;1;0;;;1.73;3.6;4.75;1.5;1.5;https://www.flashscore.com/match/OxKH6Ccs/#/
v5roCYZJ;BRAZIL;SERIE B;2012;16.06.2012;Athletico-PR;Goias;0;0;0;0;;;1.62;3.8;5.5;1.75;1.5;https://www.flashscore.com/match/v5roCYZJ/#/
IeskBhkQ;BRAZIL;SERIE B;2012;16.06.2012;ABC;CRB;1;1;4;2;;;1.75;3.5;4.75;1.95;1.5;https://www.flashscore.com/match/IeskBhkQ/#/
xtOL5WCm;BRAZIL;SERIE B;2012;16.06.2012;ASA;Criciuma;0;1;1;2;;;2.1;3.4;3.4;1.75;1.5;https://www.flashscore.com/match/xtOL5WCm/#/
WtM4flKh;BRAZIL;SERIE B;2012;19.06.2012;CRB;Sao Caetano;0;1;2;2;48;90;19;74;2.5;3.4;2.7;1.95;1.5;https://www.flashscore.com/match/WtM4flKh/#/
OGIddAkt;BRAZIL;SERIE B;2012;19.06.2012;America RN;ASA;0;0;2;0;66;89;;1.73;3.6;4.75;1.85;1.5;https://www.flashscore.com/match/OGIddAkt/#/
ATjY08RI;BRAZIL;SERIE B;2012;19.06.2012;America MG;Bragantino;2;2;3;2;22;39;67;32;45;1.5;4.33;6.0;1.57;1.5;https://www.flashscore.com/match/ATjY08RI/#/
M7WU0jsP;BRAZIL;SERIE B;2012;22.06.2012;Parana;Joinville;1;0;2;0;45;69;;2.75;3.2;2.6;1.95;0.5;https://www.flashscore.com/match/M7WU0jsP/#/
G6iU1lCC;BRAZIL;SERIE B;2012;22.06.2012;Guaratingueta;Avai;1;0;1;1;4;62;3.75;3.4;2.0;1.75;0.5;https://www.flashscore.com/match/G6iU1lCC/#/
xGhQ2Ud6;BRAZIL;SERIE B;2012;23.06.2012;Guarani;ABC;1;0;1;1;;;1.73;3.5;5.0;1.79;0.5;https://www.flashscore.com/match/xGhQ2Ud6/#/
W2NP4jSg;BRAZIL;SERIE B;2012;23.06.2012;Goias;Vitoria;1;3;4;3;;;1.91;3.6;3.75;1.69;0.5;https://www.flashscore.com/match/W2NP4jSg/#/
AgMT3As0;BRAZIL;SERIE B;2012;23.06.2012;Criciuma;Ipatinga;0;1;3;2;;;1.5;4.33;6.0;1.59;0.5;https://www.flashscore.com/match/AgMT3As0/#/
OWfx0StP;BRAZIL;SERIE B;2012;23.06.2012;Ceara;Athletico-PR;1;0;1;0;;;2.2;3.4;3.2;1.7;0.5;https://www.flashscore.com/match/OWfx0StP/#/
hjN0eU4n;BRAZIL;SERIE B;2012;23.06.2012;Boa;Barueri;2;1;4;1;10;45;54;90;34;1.91;3.6;3.8;1.79;0.5;https://www.flashscore.com/match/hjN0eU4n/#/
GU7QkQYN;BRAZIL;SERIE B;2012;26.06.2012;Ipatinga;Ceara;0;1;1;2;73;12;56;2.8;3.4;2.38;1.8;0.5;https://www.flashscore.com/match/GU7QkQYN/#/
E5B9g8Zb;BRAZIL;SERIE B;2012;26.06.2012;Goias;Guaratingueta;1;0;1;1;12;79;1.29;5.0;10.0;1.53;0.5;https://www.flashscore.com/match/E5B9g8Zb/#/
bgDLj6JH;BRAZIL;SERIE B;2012;26.06.2012;Barueri;America MG;0;0;0;1;;60;3.1;3.6;2.15;1.8;0.5;https://www.flashscore.com/match/bgDLj6JH/#/
6azm7R3b;BRAZIL;SERIE B;2012;29.06.2012;ASA;ABC;1;1;3;1;36;46;54;30;1.95;3.4;3.75;2.0;0.5;https://www.flashscore.com/match/6azm7R3b/#/
ppnv9mZo;BRAZIL;SERIE B;2012;29.06.2012;America RN;Guarani;0;0;1;0;48;;1.7;3.75;4.75;1.9;0.5;https://www.flashscore.com/match/ppnv9mZo/#/
fL6UlplU;BRAZIL;SERIE B;2012;30.06.2012;Vitoria;Avai;0;0;2;0;75;90;;1.65;3.6;5.5;1.8;0.5;https://www.flashscore.com/match/fL6UlplU/#/
K2EHin4B;BRAZIL;SERIE B;2012;30.06.2012;Sao Caetano;Parana;1;1;1;1;43;6;2.2;3.4;3.2;1.95;0.5;https://www.flashscore.com/match/K2EHin4B/#/
QuFDhSl5;BRAZIL;SERIE B;2012;30.06.2012;Criciuma;CRB;0;0;2;0;76;90;;1.44;4.2;7.5;1.57;0.5;https://www.flashscore.com/match/QuFDhSl5/#/
WtrzATJu;BRAZIL;SERIE B;2012;30.06.2012;Athletico-PR;Bragantino;0;0;0;0;;;1.57;3.8;6.0;1.73;0.5;https://www.flashscore.com/match/WtrzATJu/#/
S8yq87lh;BRAZIL;SERIE B;2012;30.06.2012;Boa;Joinville;0;0;0;0;;;2.6;3.3;2.63;2.15;0.5;https://www.flashscore.com/match/S8yq87lh/#/
lrS33q3N;BRAZIL;SERIE B;2012;03.07.2012;Guaratingueta;Sao Caetano;0;0;0;1;;54;3.2;3.4;2.2;2.04;1.5;https://www.flashscore.com/match/lrS33q3N/#/
zuOa4PmH;BRAZIL;SERIE B;2012;03.07.2012;Guarani;Ipatinga;0;0;1;0;89;;1.6;3.75;6.0;1.85;1.5;https://www.flashscore.com/match/zuOa4PmH/#/
EPZj6oJ4;BRAZIL;SERIE B;2012;06.07.2012;Joinville;Barueri;1;0;4;0;1;47;55;67;;1.67;3.75;5.0;1.8;0.5;https://www.flashscore.com/match/EPZj6oJ4/#/
pEDZcNQp;BRAZIL;SERIE B;2012;06.07.2012;Ceara;Criciuma;0;2;2;2;66;90;11;35;1.73;3.75;4.5;1.7;0.5;https://www.flashscore.com/match/pEDZcNQp/#/
hGYf55YA;BRAZIL;SERIE B;2012;06.07.2012;Avai;ASA;0;0;2;0;58;83;;1.45;4.2;7.5;1.8;0.5;https://www.flashscore.com/match/hGYf55YA/#/
hUDTJ4m4;BRAZIL;SERIE B;2012;07.07.2012;CRB;America RN;2;0;4;2;12;38;58;90;63;90;3.25;3.5;2.1;1.85;1.5;https://www.flashscore.com/match/hUDTJ4m4/#/
fqeQKpYc;BRAZIL;SERIE B;2012;07.07.2012;Bragantino;Goias;2;0;3;3;1;40;60;46;59;74;2.2;3.5;3.1;1.8;1.5;https://www.flashscore.com/match/fqeQKpYc/#/
