id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
M7Ypi8Rb;BRAZIL;SERIE B;2017;12.05.2017;CRB;Ceara;1;0;1;0;[44];[];2.1;3.2;3.6;2.25;1.91;https://www.flashscore.com/match/M7Ypi8Rb/#/
dQ4SYQBU;BRAZIL;SERIE B;2017;12.05.2017;Juventude;Luverdense;0;0;2;1;[67, 81];[56];2.25;3.1;3.3;2.3;2.0;https://www.flashscore.com/match/dQ4SYQBU/#/
IZ5OZ6dO;BRAZIL;SERIE B;2017;12.05.2017;Guarani;Brasil de Pelotas;1;0;2;0;[8, 54];[];2.0;3.4;3.75;2.4;2.1;https://www.flashscore.com/match/IZ5OZ6dO/#/
SpDBx9C5;BRAZIL;SERIE B;2017;12.05.2017;Nautico;America MG;0;0;0;0;[];[];2.75;3.1;2.63;2.25;1.83;https://www.flashscore.com/match/SpDBx9C5/#/
nktYgAst;BRAZIL;SERIE B;2017;13.05.2017;Londrina;Internacional;0;2;0;3;[];[20, 38, 49];3.4;3.1;2.25;2.25;1.91;https://www.flashscore.com/match/nktYgAst/#/
M7CFyTRB;BRAZIL;SERIE B;2017;13.05.2017;Criciuma;Santa Cruz;1;0;1;2;[45];[52, 86];1.85;3.25;4.5;2.15;1.91;https://www.flashscore.com/match/M7CFyTRB/#/
QuuxgUdn;BRAZIL;SERIE B;2017;13.05.2017;Boa;Vila Nova FC;0;1;0;1;[];[19];3.0;3.2;2.4;2.15;1.83;https://www.flashscore.com/match/QuuxgUdn/#/
lfE7wkca;BRAZIL;SERIE B;2017;13.05.2017;ABC;Parana;0;0;0;0;[];[];2.2;3.1;3.5;2.25;1.91;https://www.flashscore.com/match/lfE7wkca/#/
zBGJzmsI;BRAZIL;SERIE B;2017;13.05.2017;Goias;Figueirense;0;1;0;1;[];[38];1.65;3.6;5.5;2.05;2.0;https://www.flashscore.com/match/zBGJzmsI/#/
84UthlCh;BRAZIL;SERIE B;2017;13.05.2017;Paysandu PA;Oeste;0;0;2;0;[51, 88];[];1.8;3.2;5.0;2.25;2.0;https://www.flashscore.com/match/84UthlCh/#/
6DVWs4lo;BRAZIL;SERIE B;2017;16.05.2017;Brasil de Pelotas;Londrina;1;0;1;1;[36];[52];2.05;3.1;4.0;2.7;2.2;https://www.flashscore.com/match/6DVWs4lo/#/
6ixX2Qs8;BRAZIL;SERIE B;2017;16.05.2017;Parana;Goias;1;0;2;0;[16, 90];[];2.38;3.1;3.1;2.35;2.0;https://www.flashscore.com/match/6ixX2Qs8/#/
GUXljSt5;BRAZIL;SERIE B;2017;16.05.2017;Ceara;Boa;0;0;0;0;[];[];1.4;4.2;9.0;2.0;2.25;https://www.flashscore.com/match/GUXljSt5/#/
8I9F6mRo;BRAZIL;SERIE B;2017;19.05.2017;Parana;Paysandu PA;0;0;0;0;[];[];1.75;3.4;5.0;2.5;2.25;https://www.flashscore.com/match/8I9F6mRo/#/
jmQ1mQQN;BRAZIL;SERIE B;2017;19.05.2017;Vila Nova FC;Juventude;0;0;0;0;[];[];1.83;3.5;4.5;2.25;2.0;https://www.flashscore.com/match/jmQ1mQQN/#/
n98J57th;BRAZIL;SERIE B;2017;19.05.2017;America MG;Goias;0;0;1;1;[55];[84];1.91;3.3;4.2;2.2;2.1;https://www.flashscore.com/match/n98J57th/#/
fLWhkndB;BRAZIL;SERIE B;2017;20.05.2017;Santa Cruz;Guarani;1;0;2;1;[5, 84];[79];2.0;3.4;3.75;2.25;2.0;https://www.flashscore.com/match/fLWhkndB/#/
pAP5nptU;BRAZIL;SERIE B;2017;20.05.2017;Oeste;Criciuma;0;0;1;0;[73];[];3.1;3.0;2.45;2.35;1.91;https://www.flashscore.com/match/pAP5nptU/#/
GrDN4Reb;BRAZIL;SERIE B;2017;20.05.2017;Luverdense;CRB;1;1;1;1;[5];[34];2.25;3.4;3.1;2.05;1.8;https://www.flashscore.com/match/GrDN4Reb/#/
CdRcl6BH;BRAZIL;SERIE B;2017;20.05.2017;Figueirense;Nautico;2;0;3;0;[12, 31, 74];[];1.73;3.5;5.0;2.1;2.0;https://www.flashscore.com/match/CdRcl6BH/#/
fZBR3oB4;BRAZIL;SERIE B;2017;20.05.2017;Internacional;ABC;1;0;1;1;[45];[78];1.36;5.0;7.5;1.57;1.83;https://www.flashscore.com/match/fZBR3oB4/#/
UBO33xHL;BRAZIL;SERIE B;2017;23.05.2017;CRB;Santa Cruz;0;0;1;0;[74];[];1.75;3.3;4.5;1.85;1.7;https://www.flashscore.com/match/UBO33xHL/#/
2aq5ryud;BRAZIL;SERIE B;2017;23.05.2017;Guarani;Figueirense;1;0;2;0;[7, 77];[];2.25;3.1;3.1;2.2;1.98;https://www.flashscore.com/match/2aq5ryud/#/
rcT3pcAq;BRAZIL;SERIE B;2017;26.05.2017;Criciuma;America MG;0;0;1;3;[49];[76, 89, 90];2.0;3.3;3.8;2.3;2.0;https://www.flashscore.com/match/rcT3pcAq/#/
8dze5bn9;BRAZIL;SERIE B;2017;26.05.2017;Boa;Oeste;1;0;1;1;[23];[55];2.25;3.2;3.3;2.35;1.95;https://www.flashscore.com/match/8dze5bn9/#/
MmS7qHPk;BRAZIL;SERIE B;2017;26.05.2017;Goias;Brasil de Pelotas;1;1;1;1;[3];[4];1.57;3.8;6.0;2.35;2.47;https://www.flashscore.com/match/MmS7qHPk/#/
jLPa4I1F;BRAZIL;SERIE B;2017;27.05.2017;Paysandu PA;Internacional;0;0;1;0;[63];[];3.8;3.4;1.85;2.15;1.95;https://www.flashscore.com/match/jLPa4I1F/#/
j15z2PuH;BRAZIL;SERIE B;2017;27.05.2017;Nautico;Ceara;0;0;0;2;[];[76, 87];2.55;3.2;2.8;2.3;1.91;https://www.flashscore.com/match/j15z2PuH/#/
fgWj6vX2;BRAZIL;SERIE B;2017;27.05.2017;Londrina;Luverdense;1;0;3;1;[33, 59, 88];[58];1.91;3.3;4.2;2.2;2.05;https://www.flashscore.com/match/fgWj6vX2/#/
xb1W25QA;BRAZIL;SERIE B;2017;27.05.2017;ABC;Vila Nova FC;1;0;1;0;[41];[];2.3;3.2;3.25;2.25;2.0;https://www.flashscore.com/match/xb1W25QA/#/
tjr9sef2;BRAZIL;SERIE B;2017;27.05.2017;Juventude;Parana;0;0;2;1;[60, 90];[58];1.91;3.4;4.0;2.7;2.25;https://www.flashscore.com/match/tjr9sef2/#/
rJ4vczfk;BRAZIL;SERIE B;2017;30.05.2017;Figueirense;Boa;0;2;0;2;[];[25, 45];1.45;4.0;8.0;2.08;2.2;https://www.flashscore.com/match/rJ4vczfk/#/
S66jfYw8;BRAZIL;SERIE B;2017;30.05.2017;Brasil de Pelotas;Nautico;1;0;2;0;[23, 85];[];1.8;3.4;4.75;2.4;2.2;https://www.flashscore.com/match/S66jfYw8/#/
pryy2pcE;BRAZIL;SERIE B;2017;02.06.2017;America MG;Paysandu PA;0;1;0;2;[];[44, 76];1.7;3.4;5.5;2.5;2.5;https://www.flashscore.com/match/pryy2pcE/#/
lG7neEO1;BRAZIL;SERIE B;2017;02.06.2017;Oeste;CRB;1;0;2;0;[8, 82];[];2.55;3.2;2.8;2.2;1.83;https://www.flashscore.com/match/lG7neEO1/#/
boT72dWR;BRAZIL;SERIE B;2017;02.06.2017;Ceara;Londrina;0;0;1;0;[90];[];1.62;3.6;6.0;2.35;2.25;https://www.flashscore.com/match/boT72dWR/#/
fg8rdf9e;BRAZIL;SERIE B;2017;03.06.2017;Vila Nova FC;Guarani;2;0;3;1;[43, 45, 53];[76];2.1;3.25;3.5;2.15;1.91;https://www.flashscore.com/match/fg8rdf9e/#/
0fFZcGvq;BRAZIL;SERIE B;2017;03.06.2017;Santa Cruz;ABC;1;1;2;1;[37, 49];[40];1.91;3.4;4.0;2.05;1.83;https://www.flashscore.com/match/0fFZcGvq/#/
v5zu14CK;BRAZIL;SERIE B;2017;03.06.2017;Luverdense;Criciuma;0;0;0;0;[];[];2.0;3.4;3.75;2.05;1.83;https://www.flashscore.com/match/v5zu14CK/#/
h8vq0ORQ;BRAZIL;SERIE B;2017;03.06.2017;Internacional;Juventude;0;0;1;1;[48];[84];1.33;4.5;11.0;1.9;2.5;https://www.flashscore.com/match/h8vq0ORQ/#/
6ZMVjKlD;BRAZIL;SERIE B;2017;06.06.2017;Juventude;Criciuma;0;0;1;0;[87];[];1.95;3.3;4.0;2.3;2.1;https://www.flashscore.com/match/6ZMVjKlD/#/
hWIRi0Z6;BRAZIL;SERIE B;2017;06.06.2017;Guarani;Boa;1;0;2;1;[45, 89];[62];1.5;3.8;7.5;2.35;2.5;https://www.flashscore.com/match/hWIRi0Z6/#/
bkHBerzr;BRAZIL;SERIE B;2017;06.06.2017;ABC;Paysandu PA;2;1;2;1;[20, 23];[36];2.8;3.0;2.7;2.4;2.0;https://www.flashscore.com/match/bkHBerzr/#/
xtGFf2kl;BRAZIL;SERIE B;2017;06.06.2017;Nautico;Oeste;0;0;1;1;[65];[70];2.2;3.4;3.2;2.25;1.91;https://www.flashscore.com/match/xtGFf2kl/#/
KxBDF3RD;BRAZIL;SERIE B;2017;06.06.2017;Londrina;Parana;0;1;1;1;[90];[34];1.91;3.3;4.0;2.5;2.2;https://www.flashscore.com/match/KxBDF3RD/#/
A7TMhtK0;BRAZIL;SERIE B;2017;06.06.2017;Goias;Santa Cruz;1;1;2;1;[12, 73];[45];1.67;3.6;5.25;2.15;2.1;https://www.flashscore.com/match/A7TMhtK0/#/
