id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
vPfchgd7;BRAZIL;SERIE A;2017;13.05.2017;Flamengo RJ;Atletico-MG;1;0;1;1;[24];[59];1.75;3.5;4.75;1.8;1.7;https://www.flashscore.com/match/vPfchgd7/#/
fXxpGdlE;BRAZIL;SERIE A;2017;13.05.2017;Corinthians;Chapecoense-SC;1;0;1;1;[23];[56];1.33;5.0;9.0;2.15;2.75;https://www.flashscore.com/match/fXxpGdlE/#/
p2eggZt1;BRAZIL;SERIE A;2017;14.05.2017;Fluminense;Santos;2;1;3;2;[4, 45, 58];[39, 88];1.85;3.4;4.33;1.95;1.8;https://www.flashscore.com/match/p2eggZt1/#/
SGguH69l;BRAZIL;SERIE A;2017;14.05.2017;Ponte Preta;Sport Recife;2;0;4;0;[40, 45, 73, 90];[];1.57;3.6;6.5;2.05;2.0;https://www.flashscore.com/match/SGguH69l/#/
IFg1iDBD;BRAZIL;SERIE A;2017;14.05.2017;Palmeiras;Vasco;2;0;4;0;[7, 41, 47, 80];[];1.4;4.2;8.5;1.85;2.05;https://www.flashscore.com/match/IFg1iDBD/#/
lQfyInfr;BRAZIL;SERIE A;2017;14.05.2017;Cruzeiro;Sao Paulo;0;0;1;0;[48];[];1.95;3.2;4.1;2.3;2.0;https://www.flashscore.com/match/lQfyInfr/#/
2wSJ9fRs;BRAZIL;SERIE A;2017;14.05.2017;Bahia;Athletico-PR;5;2;6;2;[34, 40, 42, 44, 45, 72];[15, 38];1.67;3.6;5.25;2.4;2.25;https://www.flashscore.com/match/2wSJ9fRs/#/
p2HO8Etl;BRAZIL;SERIE A;2017;14.05.2017;Avai;Vitoria;0;0;0;0;[];[];2.3;3.1;3.25;2.25;1.95;https://www.flashscore.com/match/p2HO8Etl/#/
SpyhEzJQ;BRAZIL;SERIE A;2017;14.05.2017;Gremio;Botafogo RJ;1;0;2;0;[45, 55];[];1.7;3.4;5.5;2.25;2.1;https://www.flashscore.com/match/SpyhEzJQ/#/
YNylFG3K;BRAZIL;SERIE A;2017;15.05.2017;Coritiba;Atletico GO;2;0;4;1;[32, 35, 66, 71];[63];1.55;3.75;6.5;2.2;2.2;https://www.flashscore.com/match/YNylFG3K/#/
