id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
2uT9Oyhd;BRAZIL;SERIE A;2021;29.05.2021;Cuiaba;Juventude;1;2;2;2;[30, 88];[43, 45];2.15;3.25;3.4;2.5;2.1;https://www.flashscore.com/match/2uT9Oyhd/#/
44mZUwFS;BRAZIL;SERIE A;2021;29.05.2021;Bahia;Santos;0;0;3;0;[46, 49, 53];[];2.3;3.3;3.0;2.1;1.9;https://www.flashscore.com/match/44mZUwFS/#/
zPeIYLF3;BRAZIL;SERIE A;2021;29.05.2021;Sao Paulo;Fluminense;0;0;0;0;[];[];1.9;3.4;4.0;2.7;2.37;https://www.flashscore.com/match/zPeIYLF3/#/
EFfMXuV9;BRAZIL;SERIE A;2021;30.05.2021;Atletico-MG;Fortaleza;1;0;1;2;[40];[60, 90];1.4;4.0;7.0;2.1;2.25;https://www.flashscore.com/match/EFfMXuV9/#/
rHwBzroi;BRAZIL;SERIE A;2021;30.05.2021;Flamengo RJ;Palmeiras;0;0;1;0;[76];[];1.72;3.6;4.33;2.0;1.95;https://www.flashscore.com/match/rHwBzroi/#/
AslVVJaM;BRAZIL;SERIE A;2021;30.05.2021;Ceara;Gremio;2;1;3;2;[37, 43, 90];[45, 49];3.75;3.25;2.1;2.5;2.2;https://www.flashscore.com/match/AslVVJaM/#/
t2dEZ10c;BRAZIL;SERIE A;2021;30.05.2021;Corinthians;Atletico GO;0;1;0;1;[];[45];1.9;3.4;4.0;2.35;2.05;https://www.flashscore.com/match/t2dEZ10c/#/
OlU5PHxj;BRAZIL;SERIE A;2021;30.05.2021;Chapecoense-SC;Bragantino;0;2;0;3;[];[33, 35, 74];4.0;3.3;1.95;2.25;1.95;https://www.flashscore.com/match/OlU5PHxj/#/
tQv1QcNq;BRAZIL;SERIE A;2021;30.05.2021;Athletico-PR;America MG;0;0;1;0;[88];[];2.37;3.2;3.0;2.87;2.25;https://www.flashscore.com/match/tQv1QcNq/#/
WjkRWapG;BRAZIL;SERIE A;2021;30.05.2021;Internacional;Sport Recife;2;0;2;2;[19, 44];[62, 90];1.33;5.0;10.0;1.75;2.1;https://www.flashscore.com/match/WjkRWapG/#/
2aiiyFy2;BRAZIL;SERIE A;2021;05.06.2021;Atletico GO;Sao Paulo;1;0;2;0;[23, 79];[];3.1;3.1;2.37;2.87;2.25;https://www.flashscore.com/match/2aiiyFy2/#/
j150oaa9;BRAZIL;SERIE A;2021;05.06.2021;Santos;Ceara;1;1;3;1;[19, 63, 72];[45];1.85;3.5;4.2;2.3;2.05;https://www.flashscore.com/match/j150oaa9/#/
d2lqwy7k;BRAZIL;SERIE A;2021;05.06.2021;Bragantino;Bahia;1;2;3;3;[22, 50, 68];[16, 19, 87];1.9;3.4;3.6;2.2;2.0;https://www.flashscore.com/match/d2lqwy7k/#/
UoHimLUd;BRAZIL;SERIE A;2021;06.06.2021;Fluminense;Cuiaba;1;0;1;0;[40];[];1.66;3.5;5.5;2.3;2.1;https://www.flashscore.com/match/UoHimLUd/#/
