id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
WGSOCEih;BRAZIL;SERIE A;2016;22.05.2016;Gremio;Flamengo RJ;0;0;1;0;53;;2.05;3.2;3.75;2.35;2;https://www.flashscore.com/match/WGSOCEih/#/
vsWWAhM4;BRAZIL;SERIE A;2016;22.05.2016;Chapecoense-SC;America MG;0;1;3;1;"47;76;77";19;1.62;3.6;6;2.35;2.25;https://www.flashscore.com/match/vsWWAhM4/#/
bqnY8WjH;BRAZIL;SERIE A;2016;22.05.2016;Sport Recife;Botafogo RJ;1;1;1;1;16;28;1.83;3.4;4.5;2.15;1.95;https://www.flashscore.com/match/bqnY8WjH/#/
v377NV5A;BRAZIL;SERIE A;2016;25.05.2016;Figueirense;Santos;1;1;2;2;"38;90";"42;57";2.38;3.3;2.9;2.35;1.95;https://www.flashscore.com/match/v377NV5A/#/
xzox8j6N;BRAZIL;SERIE A;2016;25.05.2016;Botafogo RJ;Athletico-PR;1;0;2;1;"18;73";58;2.2;3.25;3.3;2.3;1.95;https://www.flashscore.com/match/xzox8j6N/#/
Wdpt7ALT;BRAZIL;SERIE A;2016;25.05.2016;Flamengo RJ;Chapecoense-SC;1;1;2;2;"7;90";"12;79";1.67;3.75;5;2.35;2.2;https://www.flashscore.com/match/Wdpt7ALT/#/
jwBBMkLG;BRAZIL;SERIE A;2016;25.05.2016;America MG;Vitoria;0;0;1;1;74;85;2.1;3.4;3.4;2;1.75;https://www.flashscore.com/match/jwBBMkLG/#/
p0AFL9zN;BRAZIL;SERIE A;2016;25.05.2016;Santa Cruz;Cruzeiro;1;0;4;1;"20;64;77;90";53;2.4;3.25;2.9;2.08;1.8;https://www.flashscore.com/match/p0AFL9zN/#/
ANFjRD6o;BRAZIL;SERIE A;2016;25.05.2016;Palmeiras;Fluminense;0;0;2;0;"57;59";;1.91;3.4;4;2.1;1.91;https://www.flashscore.com/match/ANFjRD6o/#/
dvI2OBj4;BRAZIL;SERIE A;2016;25.05.2016;Coritiba;Sao Paulo;0;0;1;1;63;79;2.2;3.2;3.4;2.5;2.05;https://www.flashscore.com/match/dvI2OBj4/#/
8Iy82UTp;BRAZIL;SERIE A;2016;26.05.2016;Corinthians;Ponte Preta;2;0;3;0;"15;22;79";;1.5;3.8;7;2;2;https://www.flashscore.com/match/8Iy82UTp/#/
ImJbPiyb;BRAZIL;SERIE A;2016;26.05.2016;Internacional;Sport Recife;0;0;1;0;57;;1.57;3.75;6;2.3;2.25;https://www.flashscore.com/match/ImJbPiyb/#/
lEEfQXLi;BRAZIL;SERIE A;2016;26.05.2016;Atletico-MG;Gremio;0;3;0;3;;"18;26;45";2.3;3.3;3.1;2.25;1.95;https://www.flashscore.com/match/lEEfQXLi/#/
AsrxwB5c;BRAZIL;SERIE A;2016;28.05.2016;Cruzeiro;America MG;0;1;1;1;82;29;1.53;3.75;6.5;2.05;2;https://www.flashscore.com/match/AsrxwB5c/#/
WdWpykzA;BRAZIL;SERIE A;2016;28.05.2016;Athletico-PR;Figueirense;2;0;2;1;"22;43";73;1.73;3.5;5;2.1;2;https://www.flashscore.com/match/WdWpykzA/#/
QXplz9kG;BRAZIL;SERIE A;2016;28.05.2016;Chapecoense-SC;Santa Cruz;0;1;1;1;84;38;2;3.4;3.75;2.08;1.91;https://www.flashscore.com/match/QXplz9kG/#/
pMcMH0Zl;BRAZIL;SERIE A;2016;29.05.2016;Sport Recife;Corinthians;0;0;0;2;;"70;79";2.8;3.2;2.55;2.3;1.95;https://www.flashscore.com/match/pMcMH0Zl/#/
2c8HItKr;BRAZIL;SERIE A;2016;29.05.2016;Ponte Preta;Flamengo RJ;1;2;1;2;12;"21;42";2.45;3;3.1;2.15;1.91;https://www.flashscore.com/match/2c8HItKr/#/
Oj9JKTkT;BRAZIL;SERIE A;2016;29.05.2016;Vitoria;Atletico-MG;0;1;1;1;78;36;2.25;3.1;3.2;2;1.75;https://www.flashscore.com/match/Oj9JKTkT/#/
ryjjF7Dj;BRAZIL;SERIE A;2016;29.05.2016;Sao Paulo;Palmeiras;1;0;1;0;11;;2.2;3.2;3.3;2.2;1.95;https://www.flashscore.com/match/ryjjF7Dj/#/
4pinGmbp;BRAZIL;SERIE A;2016;29.05.2016;Fluminense;Botafogo RJ;0;0;1;0;50;;2;3.3;3.8;2.15;1.95;https://www.flashscore.com/match/4pinGmbp/#/
dvvYwiji;BRAZIL;SERIE A;2016;29.05.2016;Santos;Internacional;0;0;0;1;;83;2.2;3.2;3.4;2.35;2.05;https://www.flashscore.com/match/dvvYwiji/#/
h6XtxVK3;BRAZIL;SERIE A;2016;29.05.2016;Gremio;Coritiba;1;0;2;0;"40;67";;1.53;3.8;6.5;2.2;2.2;https://www.flashscore.com/match/h6XtxVK3/#/
t8sPyMQK;BRAZIL;SERIE A;2016;01.06.2016;Internacional;Athletico-PR;1;0;1;0;39;;1.5;3.8;7.5;2.25;2.1;https://www.flashscore.com/match/t8sPyMQK/#/
6kR3UwJf;BRAZIL;SERIE A;2016;01.06.2016;Santa Cruz;Sport Recife;0;1;0;1;;9;2.05;3.3;3.6;2.15;1.91;https://www.flashscore.com/match/6kR3UwJf/#/
hroTzttR;BRAZIL;SERIE A;2016;01.06.2016;Coritiba;Chapecoense-SC;1;2;3;4;"10;67;90";"24;40;82;89";2.25;3;3.5;2.7;2.2;https://www.flashscore.com/match/hroTzttR/#/
Wx0YEbJ7;BRAZIL;SERIE A;2016;01.06.2016;Corinthians;Santos;0;0;1;0;82;;1.57;3.75;6;2.35;2.25;https://www.flashscore.com/match/Wx0YEbJ7/#/
bPNeWalr;BRAZIL;SERIE A;2016;01.06.2016;Figueirense;Sao Paulo;1;0;1;0;16;;2.7;3;2.8;2.4;2;https://www.flashscore.com/match/bPNeWalr/#/
bP1QGKle;BRAZIL;SERIE A;2016;01.06.2016;Botafogo RJ;Cruzeiro;0;1;0;1;;27;4.75;3.4;1.8;2.15;2;https://www.flashscore.com/match/bP1QGKle/#/
norLx2BE;BRAZIL;SERIE A;2016;01.06.2016;Atletico-MG;Fluminense;1;1;1;1;2;31;1.85;3.4;4.33;2.05;1.91;https://www.flashscore.com/match/norLx2BE/#/
xGMaVJ3l;BRAZIL;SERIE A;2016;02.06.2016;America MG;Ponte Preta;1;2;1;2;24;"6;19";2.38;3;3.25;2.4;2;https://www.flashscore.com/match/xGMaVJ3l/#/
8fqHwrd8;BRAZIL;SERIE A;2016;02.06.2016;Palmeiras;Gremio;1;1;4;3;"2;57;73;84";"45;55;90";2;3.2;4;2.2;1.95;https://www.flashscore.com/match/8fqHwrd8/#/
hn1UFv41;BRAZIL;SERIE A;2016;02.06.2016;Flamengo RJ;Vitoria;0;0;1;0;64;;1.4;4.33;8.5;1.85;2;https://www.flashscore.com/match/hn1UFv41/#/
GM9RqJIs;BRAZIL;SERIE A;2016;04.06.2016;Athletico-PR;Santa Cruz;0;0;1;0;60;;1.5;4;6.5;1.95;2;https://www.flashscore.com/match/GM9RqJIs/#/
t8JGRy3D;BRAZIL;SERIE A;2016;04.06.2016;Corinthians;Coritiba;0;1;2;1;"89;90";45;1.44;4;8.5;2.1;2.25;https://www.flashscore.com/match/t8JGRy3D/#/
Aq9VrwYm;BRAZIL;SERIE A;2016;04.06.2016;Chapecoense-SC;Fluminense;0;0;0;0;;;2.6;3.1;2.8;2.35;1.95;https://www.flashscore.com/match/Aq9VrwYm/#/
fB7bjLuE;BRAZIL;SERIE A;2016;05.06.2016;Santos;Botafogo RJ;2;0;3;0;"11;35;70";;1.8;3.4;3.75;2.38;2.1;https://www.flashscore.com/match/fB7bjLuE/#/
OnDZscmf;BRAZIL;SERIE A;2016;05.06.2016;America MG;Figueirense;0;0;1;0;71;;2.2;3.3;3.3;2.4;2.05;https://www.flashscore.com/match/OnDZscmf/#/
ptQ7TcY0;BRAZIL;SERIE A;2016;05.06.2016;Vitoria;Internacional;1;0;1;0;4;;2.9;3.25;2.4;2.4;2.05;https://www.flashscore.com/match/ptQ7TcY0/#/
6B2vsH20;BRAZIL;SERIE A;2016;05.06.2016;Sport Recife;Atletico-MG;2;4;4;4;"26;45;74;76";"22;30;42;45";2.1;3.2;3.6;2.05;1.8;https://www.flashscore.com/match/6B2vsH20/#/
EDNalaAQ;BRAZIL;SERIE A;2016;05.06.2016;Gremio;Ponte Preta;0;0;1;0;90;;1.5;4;7;2.15;2.2;https://www.flashscore.com/match/EDNalaAQ/#/
S4FCSHm7;BRAZIL;SERIE A;2016;05.06.2016;Flamengo RJ;Palmeiras;1;1;1;2;6;"4;72";2.38;3.2;3;2.1;1.91;https://www.flashscore.com/match/S4FCSHm7/#/
Y162kueK;BRAZIL;SERIE A;2016;05.06.2016;Cruzeiro;Sao Paulo;0;1;0;1;;23;1.75;3.4;5;2.4;2.1;https://www.flashscore.com/match/Y162kueK/#/
pGtHfzXa;BRAZIL;SERIE A;2016;11.06.2016;Ponte Preta;Chapecoense-SC;1;0;2;1;"45;90";79;2.1;3.1;3.75;2.35;1.95;https://www.flashscore.com/match/pGtHfzXa/#/
Acl4cxms;BRAZIL;SERIE A;2016;11.06.2016;Internacional;America MG;2;1;3;1;"3;6;73";20;1.44;4.2;7.5;2.1;2.21;https://www.flashscore.com/match/Acl4cxms/#/
Ey6nueXC;BRAZIL;SERIE A;2016;11.06.2016;Fluminense;Gremio;0;1;1;1;75;41;2.1;3.1;3.75;2.5;2.01;https://www.flashscore.com/match/Ey6nueXC/#/
hS4jvFnJ;BRAZIL;SERIE A;2016;11.06.2016;Sao Paulo;Athletico-PR;1;0;1;2;41;"66;88";1.75;3.6;4.75;2.2;1.95;https://www.flashscore.com/match/hS4jvFnJ/#/
llm8dd2m;BRAZIL;SERIE A;2016;12.06.2016;Coritiba;Sport Recife;1;1;3;2;"37;48;70";"25;52";1.91;3.3;4.2;2.25;1.98;https://www.flashscore.com/match/llm8dd2m/#/
p21rtyI6;BRAZIL;SERIE A;2016;12.06.2016;Botafogo RJ;Vitoria;0;0;1;1;52;90;1.94;3.48;4.4;2.22;1.85;https://www.flashscore.com/match/p21rtyI6/#/
fXrZ2bPJ;BRAZIL;SERIE A;2016;12.06.2016;Palmeiras;Corinthians;0;0;1;0;48;;2.2;3.1;3.5;2.2;1.81;https://www.flashscore.com/match/fXrZ2bPJ/#/
6PsDeGHg;BRAZIL;SERIE A;2016;12.06.2016;Figueirense;Flamengo RJ;1;0;1;0;42;;2.75;3.3;2.5;2.35;1.89;https://www.flashscore.com/match/6PsDeGHg/#/
hI1x2IvQ;BRAZIL;SERIE A;2016;12.06.2016;Atletico-MG;Cruzeiro;1;1;2;3;"14;56";"19;49;63";1.91;3.4;4;2.05;1.8;https://www.flashscore.com/match/hI1x2IvQ/#/
vwtLgfn6;BRAZIL;SERIE A;2016;12.06.2016;Santa Cruz;Santos;0;1;0;2;;"45;65";2.5;3.2;2.88;2.5;1.94;https://www.flashscore.com/match/vwtLgfn6/#/
EeYXjhWO;BRAZIL;SERIE A;2016;15.06.2016;Sao Paulo;Vitoria;0;0;2;0;"76;86";;1.4;4.2;9;1.9;2.1;https://www.flashscore.com/match/EeYXjhWO/#/
Cj0b7DG5;BRAZIL;SERIE A;2016;15.06.2016;Ponte Preta;Athletico-PR;1;1;3;2;"3;62;69";"11;90";2;3.2;4;2.15;1.95;https://www.flashscore.com/match/Cj0b7DG5/#/
Ya1f8g1a;BRAZIL;SERIE A;2016;15.06.2016;Chapecoense-SC;Gremio;2;2;3;3;"18;26;81";"3;42;83";2.8;3.1;2.6;2.6;2.1;https://www.flashscore.com/match/Ya1f8g1a/#/
t2MFFy9P;BRAZIL;SERIE A;2016;15.06.2016;Santos;Sport Recife;0;0;2;0;"66;88";;1.53;3.8;6.5;1.9;1.95;https://www.flashscore.com/match/t2MFFy9P/#/
URf36XVB;BRAZIL;SERIE A;2016;15.06.2016;Santa Cruz;Figueirense;1;0;1;0;26;;1.91;3.4;4;2.25;2.05;https://www.flashscore.com/match/URf36XVB/#/
htpPhE1C;BRAZIL;SERIE A;2016;15.06.2016;Botafogo RJ;America MG;3;0;3;1;"24;32;39";48;1.88;3.42;4.9;2.25;1.92;https://www.flashscore.com/match/htpPhE1C/#/
rB8sBeHt;BRAZIL;SERIE A;2016;15.06.2016;Cruzeiro;Flamengo RJ;0;1;0;1;;43;2.1;3.3;3.5;2.15;1.95;https://www.flashscore.com/match/rB8sBeHt/#/
vw2j9Zog;BRAZIL;SERIE A;2016;15.06.2016;Coritiba;Palmeiras;1;1;2;2;"20;90";"7;69";3;3.2;2.4;2.1;1.91;https://www.flashscore.com/match/vw2j9Zog/#/
QZcnAFWn;BRAZIL;SERIE A;2016;16.06.2016;Internacional;Atletico-MG;1;0;2;0;"35;75";;1.8;3.5;4.5;2;1.91;https://www.flashscore.com/match/QZcnAFWn/#/
z5ZTiYGI;BRAZIL;SERIE A;2016;16.06.2016;Fluminense;Corinthians;0;0;1;0;62;;3.4;3.2;2.2;2.4;2;https://www.flashscore.com/match/z5ZTiYGI/#/
EgaNBS7i;BRAZIL;SERIE A;2016;18.06.2016;Palmeiras;Santa Cruz;2;0;3;1;"29;45;65";51;1.4;4.33;8.5;1.73;1.95;https://www.flashscore.com/match/EgaNBS7i/#/
0A1Z8QiA;BRAZIL;SERIE A;2016;18.06.2016;Athletico-PR;Santos;0;0;1;0;88;;2.1;3.1;3.8;2.1;1.8;https://www.flashscore.com/match/0A1Z8QiA/#/
dxer74MM;BRAZIL;SERIE A;2016;18.06.2016;America MG;Coritiba;0;0;2;1;"55;58";50;2.25;3.2;3.25;2.25;1.95;https://www.flashscore.com/match/dxer74MM/#/
8Ig75ioI;BRAZIL;SERIE A;2016;19.06.2016;Vitoria;Chapecoense-SC;0;0;1;2;73;"72;76";1.91;3.3;4.2;2.15;1.95;https://www.flashscore.com/match/8Ig75ioI/#/
hpbRAnNc;BRAZIL;SERIE A;2016;19.06.2016;Atletico-MG;Ponte Preta;2;0;3;0;"23;28;85";;1.5;3.75;6.5;1.8;1.91;https://www.flashscore.com/match/hpbRAnNc/#/
jafn6OyT;BRAZIL;SERIE A;2016;19.06.2016;Sport Recife;Fluminense;1;0;2;1;"41;90";85;2.25;3.25;3.2;2.25;2;https://www.flashscore.com/match/jafn6OyT/#/
0EHzlPFp;BRAZIL;SERIE A;2016;19.06.2016;Flamengo RJ;Sao Paulo;1;1;2;2;"23;59";"12;52";2.5;3.2;2.88;2.3;1.95;https://www.flashscore.com/match/0EHzlPFp/#/
rZjv8p7G;BRAZIL;SERIE A;2016;19.06.2016;Figueirense;Internacional;1;0;3;2;"41;73;80";"65;83";3.4;3.1;2.25;2.5;2.05;https://www.flashscore.com/match/rZjv8p7G/#/
ClLvmqVj;BRAZIL;SERIE A;2016;19.06.2016;Corinthians;Botafogo RJ;1;1;3;1;"25;53;89";28;1.44;4;8;2;2.1;https://www.flashscore.com/match/ClLvmqVj/#/
MJ2V96x4;BRAZIL;SERIE A;2016;19.06.2016;Gremio;Cruzeiro;1;0;2;0;"45;52";;1.75;3.5;4.75;2.1;2;https://www.flashscore.com/match/MJ2V96x4/#/
COadO5ic;BRAZIL;SERIE A;2016;21.06.2016;Palmeiras;America MG;2;0;2;0;"19;27";;1.33;5;9;1.62;2;https://www.flashscore.com/match/COadO5ic/#/
f7eHJs6S;BRAZIL;SERIE A;2016;22.06.2016;Ponte Preta;Cruzeiro;0;2;0;4;;"8;21;55;78";2.6;3.1;2.8;2.25;1.95;https://www.flashscore.com/match/f7eHJs6S/#/
0lYqF1Eq;BRAZIL;SERIE A;2016;22.06.2016;Santa Cruz;Flamengo RJ;0;1;0;1;;15;3;3.2;2.38;2.08;1.8;https://www.flashscore.com/match/0lYqF1Eq/#/
h8tE1rpp;BRAZIL;SERIE A;2016;22.06.2016;Botafogo RJ;Figueirense;0;0;0;0;;;2;3.5;3.6;2.15;1.95;https://www.flashscore.com/match/h8tE1rpp/#/
KUCA02aj;BRAZIL;SERIE A;2016;22.06.2016;Fluminense;Santos;1;2;2;4;"14;66";"39;45;51;73";2.5;3;3;2.3;1.95;https://www.flashscore.com/match/KUCA02aj/#/
QR30NP63;BRAZIL;SERIE A;2016;22.06.2016;Atletico-MG;Corinthians;0;0;2;1;"67;83";90;1.83;3.4;4.5;2.05;1.91;https://www.flashscore.com/match/QR30NP63/#/
GGdDKNjM;BRAZIL;SERIE A;2016;23.06.2016;Chapecoense-SC;Athletico-PR;0;0;0;0;;;2;3.3;3.8;2.5;2.1;https://www.flashscore.com/match/GGdDKNjM/#/
8jg5MqM9;BRAZIL;SERIE A;2016;23.06.2016;Gremio;Vitoria;0;2;1;2;55;"25;31";1.33;5;9;1.85;2.25;https://www.flashscore.com/match/8jg5MqM9/#/
bLBEaMEd;BRAZIL;SERIE A;2016;23.06.2016;Sao Paulo;Sport Recife;0;0;0;0;;;1.36;4.5;9;1.85;2.1;https://www.flashscore.com/match/bLBEaMEd/#/
nsh9L3yG;BRAZIL;SERIE A;2016;23.06.2016;Coritiba;Internacional;0;1;1;1;70;33;3;3.2;2.4;2.25;1.95;https://www.flashscore.com/match/nsh9L3yG/#/
dGFhCsE8;BRAZIL;SERIE A;2016;25.06.2016;Cruzeiro;Palmeiras;1;1;2;1;"14;48";11;2.25;3.2;3.25;2.1;1.91;https://www.flashscore.com/match/dGFhCsE8/#/
pxzdCab2;BRAZIL;SERIE A;2016;25.06.2016;Corinthians;Santa Cruz;2;0;2;1;"27;37";52;1.44;4.33;7;1.85;2;https://www.flashscore.com/match/pxzdCab2/#/
lEfX4a6r;BRAZIL;SERIE A;2016;26.06.2016;America MG;Atletico-MG;0;1;0;1;;4;6.75;4;1.5;1.9;1.95;https://www.flashscore.com/match/lEfX4a6r/#/
COylELTk;BRAZIL;SERIE A;2016;26.06.2016;Vitoria;Ponte Preta;1;1;1;1;22;9;2.05;3.25;3.75;2.05;1.8;https://www.flashscore.com/match/COylELTk/#/
IPGlDNb2;BRAZIL;SERIE A;2016;26.06.2016;Santos;Sao Paulo;2;0;3;0;"2;39;89";;2.1;3.2;3.6;2.25;1.95;https://www.flashscore.com/match/IPGlDNb2/#/
jwFdB1TE;BRAZIL;SERIE A;2016;26.06.2016;Internacional;Botafogo RJ;0;2;2;3;"70;73";"7;15;71";1.67;3.75;5;2.05;2;https://www.flashscore.com/match/jwFdB1TE/#/
6oyhDuqd;BRAZIL;SERIE A;2016;26.06.2016;Flamengo RJ;Fluminense;0;0;1;2;58;"49;76";2.05;3.3;3.6;2.2;1.95;https://www.flashscore.com/match/6oyhDuqd/#/
4tJ0ALrL;BRAZIL;SERIE A;2016;26.06.2016;Athletico-PR;Gremio;0;0;2;0;"54;68";;2.4;3.3;2.88;2.4;2.05;https://www.flashscore.com/match/4tJ0ALrL/#/
dvfy4JLl;BRAZIL;SERIE A;2016;26.06.2016;Sport Recife;Chapecoense-SC;1;0;5;1;"10;54;57;64;77";47;1.73;3.5;5;2.1;2;https://www.flashscore.com/match/dvfy4JLl/#/
n5859ubR;BRAZIL;SERIE A;2016;26.06.2016;Figueirense;Coritiba;0;0;0;0;;;2.2;3.1;3.5;2.4;2;https://www.flashscore.com/match/n5859ubR/#/
zVhu3wye;BRAZIL;SERIE A;2016;29.06.2016;Vitoria;Sport Recife;1;1;3;2;"45;62;64";"18;78";2.38;3.3;2.9;2.08;1.8;https://www.flashscore.com/match/zVhu3wye/#/
tSTvOvDK;BRAZIL;SERIE A;2016;29.06.2016;Gremio;Santos;2;0;3;2;"3;45;89";"65;83";2.1;3.2;3.6;2.15;1.91;https://www.flashscore.com/match/tSTvOvDK/#/
Igrp2cj1;BRAZIL;SERIE A;2016;29.06.2016;Flamengo RJ;Internacional;1;0;1;0;19;;2.05;3.3;3.6;2.15;1.95;https://www.flashscore.com/match/Igrp2cj1/#/
KISrNbSQ;BRAZIL;SERIE A;2016;29.06.2016;Coritiba;Athletico-PR;0;0;1;0;81;;2.3;3.1;3.3;2.4;2;https://www.flashscore.com/match/KISrNbSQ/#/
xbFAIIzr;BRAZIL;SERIE A;2016;29.06.2016;Chapecoense-SC;Cruzeiro;1;1;3;2;"42;69;89";"7;84";2.8;3.1;2.6;2.25;1.95;https://www.flashscore.com/match/xbFAIIzr/#/
Wdnl1H57;BRAZIL;SERIE A;2016;29.06.2016;Sao Paulo;Fluminense;2;0;2;1;"2;40";53;1.85;3.4;4.33;2.3;2.05;https://www.flashscore.com/match/Wdnl1H57/#/
zqYDHxjl;BRAZIL;SERIE A;2016;29.06.2016;America MG;Corinthians;0;1;0;2;;"10;75";3.8;3.2;2.05;2.25;1.95;https://www.flashscore.com/match/zqYDHxjl/#/
I7NIGd5f;BRAZIL;SERIE A;2016;30.06.2016;Santa Cruz;Ponte Preta;0;2;0;3;;"21;38;70";2.2;3.3;3.3;2.15;1.91;https://www.flashscore.com/match/I7NIGd5f/#/
p0zWP0r8;BRAZIL;SERIE A;2016;30.06.2016;Palmeiras;Figueirense;2;0;4;0;"7;42;56;90";;1.36;4.5;9;1.8;2.05;https://www.flashscore.com/match/p0zWP0r8/#/
OjZZOKcE;BRAZIL;SERIE A;2016;30.06.2016;Atletico-MG;Botafogo RJ;2;0;5;3;"1;45;48;78;89";"73;89;90";1.62;3.8;5.5;1.7;1.7;https://www.flashscore.com/match/OjZZOKcE/#/
QXQQEzz7;BRAZIL;SERIE A;2016;02.07.2016;Fluminense;Coritiba;0;0;0;0;;;1.83;3.4;4.5;2.25;2;https://www.flashscore.com/match/QXQQEzz7/#/
jJUlJkRh;BRAZIL;SERIE A;2016;02.07.2016;Athletico-PR;America MG;0;0;1;0;55;;1.45;4;6.5;1.95;2.05;https://www.flashscore.com/match/jJUlJkRh/#/
CSVpKVBn;BRAZIL;SERIE A;2016;03.07.2016;Internacional;Gremio;0;1;0;1;;20;2.4;3.1;3.1;2.35;1.95;https://www.flashscore.com/match/CSVpKVBn/#/
I5WtLBdt;BRAZIL;SERIE A;2016;03.07.2016;Cruzeiro;Vitoria;1;0;2;2;"24;54";"65;83";1.5;4;6.5;1.75;1.91;https://www.flashscore.com/match/I5WtLBdt/#/
6T3DxvSD;BRAZIL;SERIE A;2016;03.07.2016;Santos;Chapecoense-SC;0;0;3;0;"62;65;87";;1.4;4.2;9;1.73;1.95;https://www.flashscore.com/match/6T3DxvSD/#/
ALpjHTe5;BRAZIL;SERIE A;2016;03.07.2016;Ponte Preta;Sao Paulo;0;0;1;0;57;;2.2;3.25;3.25;2.25;1.95;https://www.flashscore.com/match/ALpjHTe5/#/
4OPUDfkD;BRAZIL;SERIE A;2016;03.07.2016;Corinthians;Flamengo RJ;0;0;4;0;"59;78;80;89";;2;3.3;3.75;2.25;2;https://www.flashscore.com/match/4OPUDfkD/#/
dbMMFGK0;BRAZIL;SERIE A;2016;03.07.2016;Botafogo RJ;Santa Cruz;2;0;2;1;"2;18";49;1.55;3.8;5.5;1.95;1.95;https://www.flashscore.com/match/dbMMFGK0/#/
WUonI9ta;BRAZIL;SERIE A;2016;03.07.2016;Figueirense;Atletico-MG;0;1;1;1;52;8;3.5;3.2;2.15;2;1.75;https://www.flashscore.com/match/WUonI9ta/#/
4rpfGmBB;BRAZIL;SERIE A;2016;04.07.2016;Sport Recife;Palmeiras;0;1;1;3;59;"11;66;72";2.9;3.4;2.38;1.85;1.62;https://www.flashscore.com/match/4rpfGmBB/#/
OOAPVSAb;BRAZIL;SERIE A;2016;09.07.2016;Coritiba;Botafogo RJ;0;0;0;0;;;1.8;3.75;4;2;1.91;https://www.flashscore.com/match/OOAPVSAb/#/
IoATUnQ4;BRAZIL;SERIE A;2016;09.07.2016;Chapecoense-SC;Corinthians;0;0;0;2;;"60;90";3;3.4;2.3;2.25;1.95;https://www.flashscore.com/match/IoATUnQ4/#/
dx9XT6uB;BRAZIL;SERIE A;2016;09.07.2016;Ponte Preta;Sport Recife;1;1;2;1;"17;79";10;1.8;3.5;4.5;1.95;1.91;https://www.flashscore.com/match/dx9XT6uB/#/
