id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
ImmlxtdS;BRAZIL;SERIE A;2013;09.06.2013;Vitoria;Athletico-PR;2;1;3;2;[28, 36, 87];[31, 80];2.7;3.4;2.5;1.85;1.73;https://www.flashscore.com/match/ImmlxtdS/#/
ANqtv2RF;BRAZIL;SERIE A;2013;09.06.2013;Fluminense;Goias;0;0;2;1;[82, 87];[71];1.8;3.5;4.5;1.95;1.83;https://www.flashscore.com/match/ANqtv2RF/#/
AwY3gsR2;BRAZIL;SERIE A;2013;09.06.2013;Coritiba;Nautico;1;0;1;0;[1];[];1.4;4.5;8.0;1.73;1.91;https://www.flashscore.com/match/AwY3gsR2/#/
2umc9jMO;BRAZIL;SERIE A;2013;09.06.2013;Atletico-MG;Gremio;0;0;2;0;[60, 90];[];2.04;3.3;3.6;2.04;1.8;https://www.flashscore.com/match/2umc9jMO/#/
lUW7h1t9;BRAZIL;SERIE A;2013;12.06.2013;Santos;Atletico-MG;1;0;1;0;[4];[];2.7;3.2;2.63;2.0;1.73;https://www.flashscore.com/match/lUW7h1t9/#/
h4S6Tg7t;BRAZIL;SERIE A;2013;12.06.2013;Portuguesa;Fluminense;1;1;2;1;[22, 83];[37];2.75;3.2;2.6;2.4;2.0;https://www.flashscore.com/match/h4S6Tg7t/#/
OUPGXa4q;BRAZIL;SERIE A;2013;12.06.2013;Gremio;Sao Paulo;0;1;1;1;[87];[42];2.2;3.2;3.4;2.29;1.91;https://www.flashscore.com/match/OUPGXa4q/#/
WG4arHI1;BRAZIL;SERIE A;2013;06.07.2013;Nautico;Ponte Preta;0;2;1;3;[72];[10, 43, 56];2.2;3.3;3.3;2.08;1.83;https://www.flashscore.com/match/WG4arHI1/#/
dfzGjuBL;BRAZIL;SERIE A;2013;06.07.2013;Flamengo RJ;Coritiba;1;0;2;2;[8, 47];[52, 60];2.0;3.5;3.6;2.0;1.83;https://www.flashscore.com/match/dfzGjuBL/#/
dfdo6KA8;BRAZIL;SERIE A;2013;06.07.2013;Athletico-PR;Gremio;0;0;1;1;[78];[83];2.63;3.3;2.63;2.04;1.8;https://www.flashscore.com/match/dfdo6KA8/#/
zoek5vQE;BRAZIL;SERIE A;2013;06.07.2013;Portuguesa;Cruzeiro;1;1;1;1;[4];[17];2.9;3.3;2.4;2.08;1.83;https://www.flashscore.com/match/zoek5vQE/#/
vJPKkaQR;BRAZIL;SERIE A;2013;07.07.2013;Sao Paulo;Santos;0;0;0;2;[];[58, 82];1.57;4.0;5.75;1.9;1.91;https://www.flashscore.com/match/vJPKkaQR/#/
A1Gjpwlk;BRAZIL;SERIE A;2013;07.07.2013;Internacional;Vasco;2;1;5;3;[16, 39, 56, 72, 76];[45, 64, 85];1.5;4.0;7.0;1.95;2.0;https://www.flashscore.com/match/A1Gjpwlk/#/
lhFfqc3e;BRAZIL;SERIE A;2013;07.07.2013;Goias;Vitoria;0;0;1;0;[53];[];1.85;3.5;4.2;1.95;1.8;https://www.flashscore.com/match/lhFfqc3e/#/
tSBnoJYr;BRAZIL;SERIE A;2013;07.07.2013;Bahia;Corinthians;0;2;0;2;[];[33, 43];3.25;3.1;2.29;2.35;2.0;https://www.flashscore.com/match/tSBnoJYr/#/
riWBiLeF;BRAZIL;SERIE A;2013;07.07.2013;Botafogo RJ;Fluminense;0;0;1;0;[84];[];2.8;3.3;2.5;2.04;1.8;https://www.flashscore.com/match/riWBiLeF/#/
ri83syY7;BRAZIL;SERIE A;2013;07.07.2013;Atletico-MG;Criciuma;1;1;3;2;[10, 48, 83];[25, 90];1.75;3.6;4.75;1.75;1.67;https://www.flashscore.com/match/ri83syY7/#/
zq65KVnG;BRAZIL;SERIE A;2013;10.07.2013;Sao Paulo;Bahia;1;0;1;2;[15];[63, 87];1.36;4.75;8.5;1.85;2.1;https://www.flashscore.com/match/zq65KVnG/#/
EDBU1QzK;BRAZIL;SERIE A;2013;13.07.2013;Santos;Portuguesa;2;0;4;1;[2, 11, 76, 90];[88];2.0;3.4;3.75;2.35;2.0;https://www.flashscore.com/match/EDBU1QzK/#/
WClb3IfR;BRAZIL;SERIE A;2013;13.07.2013;Fluminense;Internacional;1;3;2;3;[35, 53];[20, 33, 41];2.1;3.3;3.5;2.1;1.8;https://www.flashscore.com/match/WClb3IfR/#/
OATxdzm1;BRAZIL;SERIE A;2013;13.07.2013;Ponte Preta;Bahia;0;0;0;0;[];[];1.83;3.5;4.33;2.0;1.83;https://www.flashscore.com/match/OATxdzm1/#/
2euUcdIl;BRAZIL;SERIE A;2013;14.07.2013;Vitoria;Sao Paulo;2;2;3;2;[20, 29, 56];[9, 35];2.38;3.2;3.0;1.95;1.73;https://www.flashscore.com/match/2euUcdIl/#/
pKUYdGXf;BRAZIL;SERIE A;2013;14.07.2013;Gremio;Botafogo RJ;2;1;2;1;[12, 34];[19];1.83;3.4;4.5;2.08;1.83;https://www.flashscore.com/match/pKUYdGXf/#/
0A7Q26LD;BRAZIL;SERIE A;2013;14.07.2013;Coritiba;Athletico-PR;0;0;1;0;[55];[];2.1;3.6;3.25;1.8;1.67;https://www.flashscore.com/match/0A7Q26LD/#/
lhyQbx3r;BRAZIL;SERIE A;2013;14.07.2013;Corinthians;Atletico-MG;0;1;0;1;[];[35];1.57;3.75;6.0;2.15;2.2;https://www.flashscore.com/match/lhyQbx3r/#/
hMkf4buL;BRAZIL;SERIE A;2013;14.07.2013;Vasco;Flamengo RJ;0;1;0;1;[];[30];4.0;3.4;1.91;2.08;1.83;https://www.flashscore.com/match/hMkf4buL/#/
dxspfEHD;BRAZIL;SERIE A;2013;14.07.2013;Cruzeiro;Nautico;1;0;3;0;[9, 53, 69];[];1.33;5.0;9.0;1.67;2.0;https://www.flashscore.com/match/dxspfEHD/#/
Iortef27;BRAZIL;SERIE A;2013;14.07.2013;Criciuma;Goias;0;0;0;0;[];[];2.1;3.3;3.5;1.85;1.67;https://www.flashscore.com/match/Iortef27/#/
SKi5eODm;BRAZIL;SERIE A;2013;20.07.2013;Sao Paulo;Cruzeiro;0;0;0;3;[];[51, 78, 81];2.1;3.4;3.4;1.85;1.73;https://www.flashscore.com/match/SKi5eODm/#/
fXrMitDC;BRAZIL;SERIE A;2013;20.07.2013;Criciuma;Gremio;1;1;2;1;[25, 74];[37];3.4;3.3;2.15;2.0;1.8;https://www.flashscore.com/match/fXrMitDC/#/
8zBY0pjQ;BRAZIL;SERIE A;2013;20.07.2013;Botafogo RJ;Nautico;0;0;2;0;[49, 77];[];1.33;5.0;9.0;1.73;2.0;https://www.flashscore.com/match/8zBY0pjQ/#/
6Bj9frTg;BRAZIL;SERIE A;2013;21.07.2013;Vitoria;Bahia;0;0;0;0;[];[];2.2;3.25;3.25;2.1;1.83;https://www.flashscore.com/match/6Bj9frTg/#/
b3bybHZo;BRAZIL;SERIE A;2013;21.07.2013;Santos;Coritiba;1;1;2;2;[20, 64];[40, 87];2.15;3.25;3.4;2.0;1.73;https://www.flashscore.com/match/b3bybHZo/#/
0YkDg2r0;BRAZIL;SERIE A;2013;21.07.2013;Internacional;Flamengo RJ;0;0;1;0;[90];[];1.8;3.5;4.5;2.0;1.83;https://www.flashscore.com/match/0YkDg2r0/#/
KCaXbcKu;BRAZIL;SERIE A;2013;21.07.2013;Athletico-PR;Corinthians;1;1;1;1;[5];[25];2.63;3.2;2.7;2.1;1.83;https://www.flashscore.com/match/KCaXbcKu/#/
C8gHhMc6;BRAZIL;SERIE A;2013;21.07.2013;Goias;Portuguesa;1;1;2;1;[44, 65];[39];1.95;3.3;4.0;2.04;1.83;https://www.flashscore.com/match/C8gHhMc6/#/
Aqc0d4bs;BRAZIL;SERIE A;2013;21.07.2013;Fluminense;Vasco;0;1;1;3;[55];[16, 46, 81];1.62;3.75;5.5;1.95;1.83;https://www.flashscore.com/match/Aqc0d4bs/#/
A1KmX8WL;BRAZIL;SERIE A;2013;24.07.2013;Sao Paulo;Internacional;0;1;0;1;[];[14];2.04;3.5;3.5;1.85;1.73;https://www.flashscore.com/match/A1KmX8WL/#/
tSmtcykh;BRAZIL;SERIE A;2013;27.07.2013;Vasco;Criciuma;1;0;3;2;[9, 55, 73];[62, 72];1.6;3.75;5.75;1.8;1.8;https://www.flashscore.com/match/tSmtcykh/#/
bPZBAfJi;BRAZIL;SERIE A;2013;27.07.2013;Portuguesa;Athletico-PR;2;1;2;3;[12, 22];[8, 64, 90];2.7;3.25;2.6;2.04;1.8;https://www.flashscore.com/match/bPZBAfJi/#/
no6ghD3N;BRAZIL;SERIE A;2013;27.07.2013;Ponte Preta;Santos;0;0;1;0;[50];[];2.4;3.3;2.9;2.04;1.8;https://www.flashscore.com/match/no6ghD3N/#/
t85ciXIT;BRAZIL;SERIE A;2013;28.07.2013;Nautico;Internacional;0;0;3;0;[73, 89, 90];[];3.2;3.3;2.2;2.04;1.83;https://www.flashscore.com/match/t85ciXIT/#/
8f7kgglH;BRAZIL;SERIE A;2013;28.07.2013;Gremio;Fluminense;0;0;2;0;[51, 85];[];2.0;3.3;3.8;2.25;2.0;https://www.flashscore.com/match/8f7kgglH/#/
ITdPniRp;BRAZIL;SERIE A;2013;28.07.2013;Cruzeiro;Atletico-MG;2;1;4;1;[32, 43, 53, 58];[18];1.75;3.5;4.75;1.8;1.73;https://www.flashscore.com/match/ITdPniRp/#/
lhileFJ4;BRAZIL;SERIE A;2013;28.07.2013;Corinthians;Sao Paulo;0;0;0;0;[];[];1.91;3.4;4.0;2.1;1.91;https://www.flashscore.com/match/lhileFJ4/#/
fVipde4b;BRAZIL;SERIE A;2013;28.07.2013;Flamengo RJ;Botafogo RJ;0;1;1;1;[90];[22];2.88;3.2;2.5;2.1;1.83;https://www.flashscore.com/match/fVipde4b/#/
KYz8Bz4o;BRAZIL;SERIE A;2013;28.07.2013;Coritiba;Vitoria;1;1;1;1;[45];[9];1.62;3.8;5.5;1.85;1.83;https://www.flashscore.com/match/KYz8Bz4o/#/
SrjhfZYA;BRAZIL;SERIE A;2013;28.07.2013;Bahia;Goias;2;1;2;1;[2, 33];[34];2.04;3.25;3.75;2.29;1.91;https://www.flashscore.com/match/SrjhfZYA/#/
63IhNX2c;BRAZIL;SERIE A;2013;31.07.2013;Portuguesa;Criciuma;0;0;1;1;[68];[90];2.1;3.3;3.5;2.1;1.83;https://www.flashscore.com/match/63IhNX2c/#/
6kwK8Ym4;BRAZIL;SERIE A;2013;31.07.2013;Fluminense;Cruzeiro;0;0;1;0;[78];[];2.25;3.4;3.1;1.85;1.67;https://www.flashscore.com/match/6kwK8Ym4/#/
vcQ6aUAj;BRAZIL;SERIE A;2013;31.07.2013;Atletico-MG;Athletico-PR;0;0;1;2;[80];[86, 88];1.62;4.09;5.0;1.73;1.67;https://www.flashscore.com/match/vcQ6aUAj/#/
h0ElODmi;BRAZIL;SERIE A;2013;31.07.2013;Coritiba;Ponte Preta;2;1;5;3;[23, 27, 56, 59, 89];[4, 46, 49];1.73;3.5;5.0;2.0;1.83;https://www.flashscore.com/match/h0ElODmi/#/
lESO7h3A;BRAZIL;SERIE A;2013;31.07.2013;Corinthians;Gremio;1;0;2;0;[34, 81];[];1.85;3.2;4.75;2.5;2.1;https://www.flashscore.com/match/lESO7h3A/#/
naoS6CIG;BRAZIL;SERIE A;2013;31.07.2013;Bahia;Flamengo RJ;2;0;3;0;[29, 45, 77];[];2.7;3.2;2.63;2.25;1.83;https://www.flashscore.com/match/naoS6CIG/#/
SbvG9EYc;BRAZIL;SERIE A;2013;01.08.2013;Botafogo RJ;Vitoria;1;0;2;0;[32, 80];[];1.4;4.5;8.0;1.7;1.83;https://www.flashscore.com/match/SbvG9EYc/#/
KCqz5jmT;BRAZIL;SERIE A;2013;01.08.2013;Goias;Vasco;0;1;1;1;[88];[16];2.0;3.4;3.75;1.9;1.67;https://www.flashscore.com/match/KCqz5jmT/#/
6XqlC7fd;BRAZIL;SERIE A;2013;03.08.2013;Cruzeiro;Coritiba;1;0;1;0;[11];[];1.57;4.09;5.5;1.67;1.8;https://www.flashscore.com/match/6XqlC7fd/#/
YJotETPq;BRAZIL;SERIE A;2013;04.08.2013;Ponte Preta;Fluminense;0;0;1;1;[85];[49];2.8;3.2;2.5;2.04;1.8;https://www.flashscore.com/match/YJotETPq/#/
dbfEI9HS;BRAZIL;SERIE A;2013;04.08.2013;Gremio;Internacional;1;1;1;1;[19];[21];2.5;3.2;2.8;2.29;1.91;https://www.flashscore.com/match/dbfEI9HS/#/
SI61LBX9;BRAZIL;SERIE A;2013;04.08.2013;Flamengo RJ;Atletico-MG;2;0;3;0;[7, 13, 75];[];2.38;3.1;3.1;2.2;1.83;https://www.flashscore.com/match/SI61LBX9/#/
StopDmuj;BRAZIL;SERIE A;2013;04.08.2013;Criciuma;Corinthians;0;2;0;2;[];[10, 25];3.2;3.3;2.25;2.25;1.83;https://www.flashscore.com/match/StopDmuj/#/
rkTWziXd;BRAZIL;SERIE A;2013;04.08.2013;Athletico-PR;Goias;1;0;2;0;[43, 90];[];1.67;3.8;5.0;1.85;1.83;https://www.flashscore.com/match/rkTWziXd/#/
EZ49Jk2M;BRAZIL;SERIE A;2013;04.08.2013;Vitoria;Portuguesa;0;0;2;1;[70, 85];[63];1.73;3.75;4.75;1.95;1.83;https://www.flashscore.com/match/EZ49Jk2M/#/
lS7cMiI3;BRAZIL;SERIE A;2013;04.08.2013;Vasco;Botafogo RJ;1;2;2;3;[45, 47];[23, 30, 48];3.4;3.5;2.04;2.0;1.73;https://www.flashscore.com/match/lS7cMiI3/#/
lhJiWSoS;BRAZIL;SERIE A;2013;07.08.2013;Vitoria;Fluminense;1;0;1;1;[6];[84];3.3;3.3;2.2;1.9;1.67;https://www.flashscore.com/match/lhJiWSoS/#/
2aaSPQOe;BRAZIL;SERIE A;2013;07.08.2013;Criciuma;Cruzeiro;0;1;1;2;[69];[24, 83];3.4;3.4;2.1;2.0;1.73;https://www.flashscore.com/match/2aaSPQOe/#/
SxVrYlHF;BRAZIL;SERIE A;2013;07.08.2013;Flamengo RJ;Portuguesa;0;0;1;1;[67];[90];1.67;3.75;5.0;1.95;1.83;https://www.flashscore.com/match/SxVrYlHF/#/
U5iEmUG2;BRAZIL;SERIE A;2013;07.08.2013;Athletico-PR;Bahia;0;0;1;0;[81];[];1.62;3.75;5.5;2.0;1.91;https://www.flashscore.com/match/U5iEmUG2/#/
8djInlW8;BRAZIL;SERIE A;2013;07.08.2013;Santos;Corinthians;0;1;1;1;[55];[4];3.25;3.2;2.25;2.25;1.91;https://www.flashscore.com/match/8djInlW8/#/
KzANQ69k;BRAZIL;SERIE A;2013;07.08.2013;Goias;Nautico;1;1;2;1;[26, 53];[35];1.75;3.5;4.75;2.04;1.83;https://www.flashscore.com/match/KzANQ69k/#/
G23WOpv2;BRAZIL;SERIE A;2013;07.08.2013;Atletico-MG;Botafogo RJ;1;1;2;2;[29, 90];[15, 59];2.0;3.5;3.6;1.9;1.67;https://www.flashscore.com/match/G23WOpv2/#/
G2RvZU19;BRAZIL;SERIE A;2013;08.08.2013;Vasco;Ponte Preta;0;0;1;1;[57];[85];2.0;3.4;3.75;1.85;1.73;https://www.flashscore.com/match/G2RvZU19/#/
tpBJRnfq;BRAZIL;SERIE A;2013;08.08.2013;Gremio;Coritiba;0;1;0;1;[];[10];1.8;3.5;4.5;2.29;2.1;https://www.flashscore.com/match/tpBJRnfq/#/
Act3PHUC;BRAZIL;SERIE A;2013;10.08.2013;Nautico;Atletico-MG;0;0;0;0;[];[];3.4;3.4;2.1;2.0;1.73;https://www.flashscore.com/match/Act3PHUC/#/
zJMEo8oF;BRAZIL;SERIE A;2013;10.08.2013;Botafogo RJ;Goias;0;0;1;1;[52];[68];1.67;3.75;5.0;1.8;1.8;https://www.flashscore.com/match/zJMEo8oF/#/
CrprUuGs;BRAZIL;SERIE A;2013;11.08.2013;Fluminense;Flamengo RJ;1;2;2;3;[17, 90];[26, 32, 81];2.1;3.3;3.5;2.1;1.83;https://www.flashscore.com/match/CrprUuGs/#/
llu7OypJ;BRAZIL;SERIE A;2013;11.08.2013;Cruzeiro;Santos;0;0;0;0;[];[];1.5;4.2;6.5;1.6;1.8;https://www.flashscore.com/match/llu7OypJ/#/
jgJkmLMJ;BRAZIL;SERIE A;2013;11.08.2013;Coritiba;Vasco;0;1;0;1;[];[5];1.57;4.0;5.75;1.75;1.8;https://www.flashscore.com/match/jgJkmLMJ/#/
65qnTaVm;BRAZIL;SERIE A;2013;11.08.2013;Corinthians;Vitoria;1;0;2;0;[7, 52];[];1.33;4.75;10.0;1.95;2.25;https://www.flashscore.com/match/65qnTaVm/#/
2TMgnuxQ;BRAZIL;SERIE A;2013;11.08.2013;Portuguesa;Sao Paulo;1;0;2;1;[38, 79];[46];3.2;3.25;2.25;2.1;1.83;https://www.flashscore.com/match/2TMgnuxQ/#/
tOyaQcF6;BRAZIL;SERIE A;2013;11.08.2013;Ponte Preta;Criciuma;2;0;3;1;[7, 29, 62];[56];1.83;3.6;4.2;1.95;1.8;https://www.flashscore.com/match/tOyaQcF6/#/
2XxeRw00;BRAZIL;SERIE A;2013;11.08.2013;Internacional;Athletico-PR;1;1;2;2;[14, 88];[1, 75];1.91;3.6;3.75;2.04;1.73;https://www.flashscore.com/match/2XxeRw00/#/
K8mjSJpf;BRAZIL;SERIE A;2013;11.08.2013;Bahia;Gremio;0;0;0;3;[];[68, 78, 90];2.25;3.2;3.25;2.7;2.0;https://www.flashscore.com/match/K8mjSJpf/#/
hMTbeIEt;BRAZIL;SERIE A;2013;14.08.2013;Santos;Vasco;0;0;1;1;[77];[90];1.73;3.5;5.0;1.95;1.83;https://www.flashscore.com/match/hMTbeIEt/#/
pGfoxeEI;BRAZIL;SERIE A;2013;14.08.2013;Criciuma;Nautico;3;0;3;0;[11, 32, 40];[];1.91;3.5;4.0;1.95;1.8;https://www.flashscore.com/match/pGfoxeEI/#/
O6gkyFTO;BRAZIL;SERIE A;2013;14.08.2013;Atletico-MG;Bahia;1;0;2;0;[19, 56];[];1.57;3.8;6.0;2.04;2.1;https://www.flashscore.com/match/O6gkyFTO/#/
fR1YvcUa;BRAZIL;SERIE A;2013;14.08.2013;Vitoria;Ponte Preta;0;1;3;1;[52, 62, 87];[22];2.2;3.25;3.3;2.0;1.73;https://www.flashscore.com/match/fR1YvcUa/#/
