id_jogo;nacao;campeonato;ano;dia;home;away;HTHG;HTAG;FTHG;FTAG;home_goal_timings;away_goal_timings;odd_home;odd_draw;odd_away;over25;btts;endereco
U9onSiwq;BRAZIL;SERIE A;2019;05.05.2019;Chapecoense-SC;Athletico-PR;0;0;1;1;[90];[76];2.5;3.1;2.9;2.5;2.05;https://www.flashscore.com/match/U9onSiwq/#/
KzdCYg0F;BRAZIL;SERIE A;2019;05.05.2019;Sao Paulo;Flamengo RJ;0;1;1;1;[83];[9];2.0;3.3;3.8;2.25;1.95;https://www.flashscore.com/match/KzdCYg0F/#/
QyueQV7e;BRAZIL;SERIE A;2019;05.05.2019;CSA;Santos;0;0;0;0;[];[];4.5;3.3;1.75;2.3;2.05;https://www.flashscore.com/match/QyueQV7e/#/
bL73zGV2;BRAZIL;SERIE A;2019;05.05.2019;Cruzeiro;Goias;0;0;2;1;[49, 81];[57];1.36;4.2;11.0;2.15;2.5;https://www.flashscore.com/match/bL73zGV2/#/
S0aKWXUR;BRAZIL;SERIE A;2019;05.05.2019;Botafogo RJ;Fortaleza;0;0;1;0;[70];[];1.7;3.75;4.75;2.07;1.95;https://www.flashscore.com/match/S0aKWXUR/#/
p44MBWh2;BRAZIL;SERIE A;2019;05.05.2019;Gremio;Fluminense;3;2;4;5;[6, 13, 22, 84];[39, 41, 55, 72, 90];1.57;3.8;6.0;2.3;2.37;https://www.flashscore.com/match/p44MBWh2/#/
notiRBhk;BRAZIL;SERIE A;2019;05.05.2019;Bahia;Avai;1;0;1;0;[41];[];1.55;3.6;7.0;2.25;2.25;https://www.flashscore.com/match/notiRBhk/#/
S4mOPJYs;BRAZIL;SERIE A;2019;11.05.2019;Fluminense;Botafogo RJ;0;0;0;1;[];[71];1.95;3.2;4.0;2.25;1.95;https://www.flashscore.com/match/S4mOPJYs/#/
Ec7mWLeE;BRAZIL;SERIE A;2019;11.05.2019;Corinthians;Gremio;0;0;0;0;[];[];2.87;3.0;2.6;2.87;2.25;https://www.flashscore.com/match/Ec7mWLeE/#/
zVjWNc3f;BRAZIL;SERIE A;2019;11.05.2019;Goias;Ceara;1;0;2;1;[24, 90];[76];2.05;3.0;4.0;2.5;2.05;https://www.flashscore.com/match/zVjWNc3f/#/
MNAeUaQQ;BRAZIL;SERIE A;2019;12.05.2019;Flamengo RJ;Chapecoense-SC;1;0;2;1;[7, 51];[90];1.4;4.33;8.0;2.05;2.25;https://www.flashscore.com/match/MNAeUaQQ/#/
rXBiVuBK;BRAZIL;SERIE A;2019;12.05.2019;Santos;Vasco;2;0;3;0;[18, 32, 72];[];1.4;4.5;7.5;1.7;1.9;https://www.flashscore.com/match/rXBiVuBK/#/
KbvaPkN1;BRAZIL;SERIE A;2019;12.05.2019;Internacional;Cruzeiro;1;1;3;1;[31, 55, 82];[35];2.0;3.25;3.9;2.7;2.1;https://www.flashscore.com/match/KbvaPkN1/#/
WYs3O9x8;BRAZIL;SERIE A;2019;12.05.2019;Atletico-MG;Palmeiras;0;1;0;2;[];[43, 52];3.0;3.2;2.37;2.4;2.0;https://www.flashscore.com/match/WYs3O9x8/#/
z78qX1t8;BRAZIL;SERIE A;2019;12.05.2019;Fortaleza;Sao Paulo;0;0;0;1;[];[76];3.0;3.0;2.5;2.4;2.0;https://www.flashscore.com/match/z78qX1t8/#/
t8iSOwll;BRAZIL;SERIE A;2019;12.05.2019;Avai;CSA;0;0;0;0;[];[];1.65;3.75;5.5;2.4;2.25;https://www.flashscore.com/match/t8iSOwll/#/
ELkzNHI0;BRAZIL;SERIE A;2019;12.05.2019;Athletico-PR;Bahia;1;0;1;0;[10];[];1.8;3.75;4.2;2.25;2.1;https://www.flashscore.com/match/ELkzNHI0/#/
EyvbxcIm;BRAZIL;SERIE A;2019;18.05.2019;Fluminense;Cruzeiro;1;0;4;1;[44, 46, 81, 90];[49];2.5;3.0;2.9;2.6;2.1;https://www.flashscore.com/match/EyvbxcIm/#/
0UcNrauK;BRAZIL;SERIE A;2019;18.05.2019;Palmeiras;Santos;2;0;4;0;[6, 19, 52, 88];[];1.65;3.75;5.5;2.25;2.1;https://www.flashscore.com/match/0UcNrauK/#/
YN5yLemD;BRAZIL;SERIE A;2019;18.05.2019;Atletico-MG;Flamengo RJ;1;1;2;1;[28, 47];[31];2.9;3.1;2.5;2.15;1.8;https://www.flashscore.com/match/YN5yLemD/#/
rgmSsJfQ;BRAZIL;SERIE A;2019;19.05.2019;Sao Paulo;Bahia;0;0;0;0;[];[];1.75;3.5;4.75;2.35;2.1;https://www.flashscore.com/match/rgmSsJfQ/#/
fX6XLyY6;BRAZIL;SERIE A;2019;19.05.2019;Internacional;CSA;1;0;2;0;[37, 65];[];1.2;5.75;17.0;1.95;3.25;https://www.flashscore.com/match/fX6XLyY6/#/
ziS6zym0;BRAZIL;SERIE A;2019;19.05.2019;Goias;Botafogo RJ;0;0;1;0;[87];[];2.15;3.2;3.5;2.35;2.0;https://www.flashscore.com/match/ziS6zym0/#/
hSx2yHXg;BRAZIL;SERIE A;2019;19.05.2019;Chapecoense-SC;Fortaleza;1;1;1;3;[13];[38, 63, 65];2.25;3.1;3.4;2.7;2.1;https://www.flashscore.com/match/hSx2yHXg/#/
YyoAZf26;BRAZIL;SERIE A;2019;19.05.2019;Athletico-PR;Corinthians;0;1;0;2;[];[14, 87];2.2;3.1;3.6;2.7;2.2;https://www.flashscore.com/match/YyoAZf26/#/
p2Zgww3s;BRAZIL;SERIE A;2019;19.05.2019;Vasco;Avai;0;0;1;1;[82];[90];1.66;3.6;5.25;2.25;2.05;https://www.flashscore.com/match/p2Zgww3s/#/
nRgJquQD;BRAZIL;SERIE A;2019;19.05.2019;Ceara;Gremio;2;1;2;1;[11, 24];[31];3.0;3.1;2.55;2.7;2.1;https://www.flashscore.com/match/nRgJquQD/#/
z57ukz2g;BRAZIL;SERIE A;2019;25.05.2019;Botafogo RJ;Palmeiras;0;0;0;1;[];[62];10.0;4.0;1.4;2.1;2.37;https://www.flashscore.com/match/z57ukz2g/#/
SbpEYEHC;BRAZIL;SERIE A;2019;25.05.2019;Gremio;Atletico-MG;0;0;1;0;[47];[];1.57;4.0;5.75;2.15;2.1;https://www.flashscore.com/match/SbpEYEHC/#/
vwEWjdXt;BRAZIL;SERIE A;2019;26.05.2019;Santos;Internacional;0;0;0;0;[];[];1.8;3.3;4.75;2.0;1.9;https://www.flashscore.com/match/vwEWjdXt/#/
htIzjGnm;BRAZIL;SERIE A;2019;26.05.2019;Flamengo RJ;Athletico-PR;1;0;3;2;[32, 90, 90];[64, 71];1.36;4.0;9.0;2.0;2.2;https://www.flashscore.com/match/htIzjGnm/#/
r7S0dI9J;BRAZIL;SERIE A;2019;26.05.2019;Fortaleza;Vasco;0;0;1;1;[89];[71];1.85;3.4;4.33;2.25;2.0;https://www.flashscore.com/match/r7S0dI9J/#/
6kqIXYWI;BRAZIL;SERIE A;2019;26.05.2019;Cruzeiro;Chapecoense-SC;0;0;1;2;[57];[52, 85];1.4;4.2;9.0;2.25;2.5;https://www.flashscore.com/match/6kqIXYWI/#/
McR4exPP;BRAZIL;SERIE A;2019;26.05.2019;Corinthians;Sao Paulo;1;0;1;0;[7];[];2.25;3.0;3.5;3.5;2.62;https://www.flashscore.com/match/McR4exPP/#/
ML5mmEW5;BRAZIL;SERIE A;2019;26.05.2019;Bahia;Fluminense;2;1;3;2;[16, 30, 69];[19, 80];1.9;3.25;4.2;2.25;2.0;https://www.flashscore.com/match/ML5mmEW5/#/
0C4inYoC;BRAZIL;SERIE A;2019;27.05.2019;CSA;Goias;0;0;1;0;[62];[];2.7;2.8;3.0;2.5;2.0;https://www.flashscore.com/match/0C4inYoC/#/
Ee6qlfHa;BRAZIL;SERIE A;2019;27.05.2019;Avai;Ceara;1;0;1;2;[44];[73, 87];2.5;2.87;3.2;2.7;2.1;https://www.flashscore.com/match/Ee6qlfHa/#/
rZ2Kk7h4;BRAZIL;SERIE A;2019;01.06.2019;Flamengo RJ;Fortaleza;1;0;2;0;[40, 68];[];1.4;4.2;8.0;1.95;2.1;https://www.flashscore.com/match/rZ2Kk7h4/#/
WfeXn5xN;BRAZIL;SERIE A;2019;01.06.2019;Bahia;Gremio;0;0;1;0;[55];[];2.37;3.1;3.1;2.87;2.25;https://www.flashscore.com/match/WfeXn5xN/#/
xd2OlR7A;BRAZIL;SERIE A;2019;02.06.2019;Botafogo RJ;Vasco;0;0;1;0;[57];[];2.15;3.1;3.4;2.3;1.95;https://www.flashscore.com/match/xd2OlR7A/#/
4r4Gjmwb;BRAZIL;SERIE A;2019;02.06.2019;Sao Paulo;Cruzeiro;1;0;1;1;[15];[68];2.2;3.1;3.5;2.87;2.25;https://www.flashscore.com/match/4r4Gjmwb/#/
8GA7h98o;BRAZIL;SERIE A;2019;02.06.2019;Ceara;Santos;0;0;0;1;[];[52];2.55;3.2;2.55;2.15;1.95;https://www.flashscore.com/match/8GA7h98o/#/
AofynPiT;BRAZIL;SERIE A;2019;02.06.2019;Athletico-PR;Fluminense;2;0;3;0;[21, 38, 84];[];1.57;3.8;5.75;1.95;1.95;https://www.flashscore.com/match/AofynPiT/#/
ryfdoh1I;BRAZIL;SERIE A;2019;02.06.2019;Internacional;Avai;0;0;2;0;[62, 77];[];1.44;4.2;7.5;2.15;2.37;https://www.flashscore.com/match/ryfdoh1I/#/
lW5SmoNG;BRAZIL;SERIE A;2019;02.06.2019;Chapecoense-SC;Palmeiras;1;2;1;2;[37];[32, 45];5.5;3.5;1.66;2.5;2.5;https://www.flashscore.com/match/lW5SmoNG/#/
fDMPTPVp;BRAZIL;SERIE A;2019;02.06.2019;Atletico-MG;CSA;2;0;4;0;[20, 23, 50, 76];[];1.4;4.0;7.5;2.05;2.25;https://www.flashscore.com/match/fDMPTPVp/#/
UkR12pxA;BRAZIL;SERIE A;2019;07.06.2019;Vasco;Internacional;2;0;2;1;[44, 45];[56];3.0;3.1;2.45;2.4;2.0;https://www.flashscore.com/match/UkR12pxA/#/
dxTg467c;BRAZIL;SERIE A;2019;08.06.2019;Palmeiras;Athletico-PR;0;0;1;0;[80];[];1.55;3.75;5.5;2.15;2.2;https://www.flashscore.com/match/dxTg467c/#/
2wn3sq0p;BRAZIL;SERIE A;2019;08.06.2019;Gremio;Fortaleza;0;0;1;0;[90];[];1.44;4.0;8.0;2.25;2.25;https://www.flashscore.com/match/2wn3sq0p/#/
tUp7t3Fj;BRAZIL;SERIE A;2019;08.06.2019;Cruzeiro;Corinthians;0;0;0;0;[];[];1.85;3.3;4.5;2.87;2.37;https://www.flashscore.com/match/tUp7t3Fj/#/
rZOk5nhi;BRAZIL;SERIE A;2019;08.06.2019;Ceara;Bahia;0;0;0;0;[];[];2.4;3.0;3.2;2.7;2.2;https://www.flashscore.com/match/rZOk5nhi/#/
z3d20O6M;BRAZIL;SERIE A;2019;08.06.2019;Avai;Sao Paulo;0;0;0;0;[];[];2.9;2.9;2.62;3.1;2.37;https://www.flashscore.com/match/z3d20O6M/#/
jaSc3QM3;BRAZIL;SERIE A;2019;09.06.2019;Santos;Atletico-MG;2;0;3;1;[39, 45, 82];[71];1.66;4.0;4.75;2.0;1.95;https://www.flashscore.com/match/jaSc3QM3/#/
dCcb14iG;BRAZIL;SERIE A;2019;09.06.2019;Fluminense;Flamengo RJ;0;0;0;0;[];[];4.75;3.6;1.72;2.05;1.95;https://www.flashscore.com/match/dCcb14iG/#/
6omYf2Uq;BRAZIL;SERIE A;2019;09.06.2019;CSA;Botafogo RJ;0;0;1;2;[62];[83, 90];3.1;3.0;2.45;2.7;2.2;https://www.flashscore.com/match/6omYf2Uq/#/
UPe6arMS;BRAZIL;SERIE A;2019;10.06.2019;Goias;Chapecoense-SC;1;1;3;1;[37, 78, 90];[45];1.85;3.4;4.33;2.35;2.1;https://www.flashscore.com/match/UPe6arMS/#/
rTLuEsyM;BRAZIL;SERIE A;2019;12.06.2019;Botafogo RJ;Gremio;0;0;0;1;[];[81];3.2;3.0;2.4;2.4;2.05;https://www.flashscore.com/match/rTLuEsyM/#/
GGUOHPyc;BRAZIL;SERIE A;2019;12.06.2019;Fortaleza;Cruzeiro;2;1;2;1;[3, 45];[11];3.25;3.0;2.37;2.7;2.2;https://www.flashscore.com/match/GGUOHPyc/#/
xWIXF369;BRAZIL;SERIE A;2019;12.06.2019;Santos;Corinthians;0;0;1;0;[59];[];1.66;3.75;5.0;2.35;2.2;https://www.flashscore.com/match/xWIXF369/#/
lAxwfMqj;BRAZIL;SERIE A;2019;12.06.2019;Internacional;Bahia;1;0;3;1;[18, 61, 81];[78];1.72;3.4;5.25;2.5;2.37;https://www.flashscore.com/match/lAxwfMqj/#/
t41G7uEk;BRAZIL;SERIE A;2019;12.06.2019;CSA;Flamengo RJ;0;0;0;2;[];[65, 77];12.0;5.5;1.25;1.72;2.37;https://www.flashscore.com/match/t41G7uEk/#/
l6MyFNLF;BRAZIL;SERIE A;2019;13.06.2019;Vasco;Ceara;0;0;1;0;[80];[];2.2;3.1;3.5;2.4;2.05;https://www.flashscore.com/match/l6MyFNLF/#/
f7TSGqi3;BRAZIL;SERIE A;2019;13.06.2019;Palmeiras;Avai;1;0;2;0;[35, 66];[];1.25;5.25;13.0;2.05;3.0;https://www.flashscore.com/match/f7TSGqi3/#/
2D2C8Lbq;BRAZIL;SERIE A;2019;13.06.2019;Goias;Athletico-PR;2;0;2;1;[6, 33];[90];2.9;3.1;2.5;2.15;1.9;https://www.flashscore.com/match/2D2C8Lbq/#/
MJKqD1jS;BRAZIL;SERIE A;2019;13.06.2019;Chapecoense-SC;Fluminense;1;0;1;1;[3];[59];2.7;3.0;2.8;2.5;2.05;https://www.flashscore.com/match/MJKqD1jS/#/
S0ysgtad;BRAZIL;SERIE A;2019;13.06.2019;Atletico-MG;Sao Paulo;1;0;1;1;[44];[73];1.85;3.3;4.33;2.35;2.1;https://www.flashscore.com/match/S0ysgtad/#/
zR0K6aTe;BRAZIL;SERIE A;2019;13.07.2019;Gremio;Vasco;0;1;2;1;[61, 86];[15];1.61;3.6;6.0;2.15;2.1;https://www.flashscore.com/match/zR0K6aTe/#/
jZr7U2L2;BRAZIL;SERIE A;2019;13.07.2019;Fortaleza;Avai;1;0;2;0;[43, 67];[];1.95;3.1;4.33;2.6;2.2;https://www.flashscore.com/match/jZr7U2L2/#/
xjsFStjF;BRAZIL;SERIE A;2019;13.07.2019;Sao Paulo;Palmeiras;1;0;1;1;[10];[71];3.5;3.0;2.25;3.5;2.62;https://www.flashscore.com/match/xjsFStjF/#/
UmMgLbrk;BRAZIL;SERIE A;2019;13.07.2019;Bahia;Santos;0;0;0;1;[];[87];2.8;3.0;2.7;2.35;1.95;https://www.flashscore.com/match/UmMgLbrk/#/
GttJR05L;BRAZIL;SERIE A;2019;14.07.2019;Flamengo RJ;Goias;4;1;6;1;[6, 44, 45, 45, 56, 81];[12];1.25;5.25;15.0;1.6;2.1;https://www.flashscore.com/match/GttJR05L/#/
lU4O5Jr2;BRAZIL;SERIE A;2019;14.07.2019;Cruzeiro;Botafogo RJ;0;0;0;0;[];[];1.61;3.8;5.75;2.2;2.2;https://www.flashscore.com/match/lU4O5Jr2/#/
UPsBTMz9;BRAZIL;SERIE A;2019;14.07.2019;Corinthians;CSA;0;0;1;0;[78];[];1.36;4.33;10.0;2.35;2.75;https://www.flashscore.com/match/UPsBTMz9/#/
8vLcKIce;BRAZIL;SERIE A;2019;14.07.2019;Athletico-PR;Internacional;0;0;1;0;[89];[];1.72;3.3;5.5;2.25;2.2;https://www.flashscore.com/match/8vLcKIce/#/
zRMkMvTr;BRAZIL;SERIE A;2019;14.07.2019;Chapecoense-SC;Atletico-MG;1;0;1;2;[1];[80, 90];2.45;3.1;3.0;2.35;2.0;https://www.flashscore.com/match/zRMkMvTr/#/
b5VNQKKR;BRAZIL;SERIE A;2019;15.07.2019;Fluminense;Ceara;1;1;1;1;[41];[45];1.65;3.6;5.5;2.25;2.2;https://www.flashscore.com/match/b5VNQKKR/#/
zqYPNi4m;BRAZIL;SERIE A;2019;20.07.2019;Vasco;Fluminense;0;1;2;1;[67, 76];[45];2.3;3.1;3.25;2.15;1.8;https://www.flashscore.com/match/zqYPNi4m/#/
QXQxLkl6;BRAZIL;SERIE A;2019;20.07.2019;Bahia;Cruzeiro;0;0;0;0;[];[];1.61;3.75;5.75;2.4;2.37;https://www.flashscore.com/match/QXQxLkl6/#/
QFF2JxD1;BRAZIL;SERIE A;2019;20.07.2019;Internacional;Gremio;1;0;1;1;[22];[71];2.15;3.0;3.4;2.7;2.25;https://www.flashscore.com/match/QFF2JxD1/#/
vyVtK93C;BRAZIL;SERIE A;2019;20.07.2019;CSA;Athletico-PR;0;1;0;4;[];[41, 60, 86, 90];3.1;3.1;2.25;2.15;1.9;https://www.flashscore.com/match/vyVtK93C/#/
I92lst58;BRAZIL;SERIE A;2019;20.07.2019;Ceara;Palmeiras;1;0;2;0;[32, 72];[];4.75;3.4;1.8;2.5;2.25;https://www.flashscore.com/match/I92lst58/#/
4IxUMBJg;BRAZIL;SERIE A;2019;21.07.2019;Botafogo RJ;Santos;0;0;0;1;[];[75];3.75;3.0;2.15;2.3;1.95;https://www.flashscore.com/match/4IxUMBJg/#/
GfLit0KE;BRAZIL;SERIE A;2019;21.07.2019;Corinthians;Flamengo RJ;0;0;1;1;[62];[86];3.0;3.0;2.55;2.7;2.2;https://www.flashscore.com/match/GfLit0KE/#/
46E6IdS7;BRAZIL;SERIE A;2019;21.07.2019;Atletico-MG;Fortaleza;2;0;2;2;[7, 14];[65, 72];1.45;4.0;6.5;1.85;2.0;https://www.flashscore.com/match/46E6IdS7/#/
r9yYLVYa;BRAZIL;SERIE A;2019;21.07.2019;Avai;Goias;0;0;0;0;[];[];2.0;3.2;4.0;2.4;2.05;https://www.flashscore.com/match/r9yYLVYa/#/
dhZLOXls;BRAZIL;SERIE A;2019;22.07.2019;Sao Paulo;Chapecoense-SC;0;0;4;0;[49, 53, 56, 90];[];1.5;3.75;7.5;2.3;2.25;https://www.flashscore.com/match/dhZLOXls/#/
EkLixiJt;BRAZIL;SERIE A;2019;27.07.2019;Palmeiras;Vasco;1;1;1;1;[15];[3];1.45;4.0;7.5;2.07;2.1;https://www.flashscore.com/match/EkLixiJt/#/
YcUpJTII;BRAZIL;SERIE A;2019;27.07.2019;Internacional;Ceara;1;0;1;0;[39];[];1.95;3.2;4.2;2.35;2.05;https://www.flashscore.com/match/YcUpJTII/#/
4vE4Zl3a;BRAZIL;SERIE A;2019;27.07.2019;Fluminense;Sao Paulo;1;1;1;2;[36];[20, 90];2.5;3.1;2.9;2.35;2.05;https://www.flashscore.com/match/4vE4Zl3a/#/
ClTlImYO;BRAZIL;SERIE A;2019;27.07.2019;Cruzeiro;Athletico-PR;0;1;0;2;[];[30, 77];3.25;3.1;2.3;2.35;2.0;https://www.flashscore.com/match/ClTlImYO/#/
rVC8Y8I5;BRAZIL;SERIE A;2019;28.07.2019;Chapecoense-SC;Bahia;0;0;0;0;[39];[];2.8;2.87;2.8;2.87;2.2;https://www.flashscore.com/match/rVC8Y8I5/#/
8CKeyBYn;BRAZIL;SERIE A;2019;28.07.2019;Santos;Avai;2;1;3;1;[9, 33, 78];[28];1.28;5.0;12.0;2.05;2.62;https://www.flashscore.com/match/8CKeyBYn/#/
MFOazVmg;BRAZIL;SERIE A;2019;28.07.2019;Flamengo RJ;Botafogo RJ;1;1;3;2;[35, 54, 74];[14, 67];1.33;4.0;11.0;1.8;2.1;https://www.flashscore.com/match/MFOazVmg/#/
C4HCXSXB;BRAZIL;SERIE A;2019;28.07.2019;Goias;Atletico-MG;0;0;0;0;[];[];2.87;3.4;2.37;1.95;1.8;https://www.flashscore.com/match/C4HCXSXB/#/
CtZPtXAP;BRAZIL;SERIE A;2019;28.07.2019;Fortaleza;Corinthians;1;0;1;3;[40];[67, 71, 81];2.5;2.8;3.25;3.4;2.37;https://www.flashscore.com/match/CtZPtXAP/#/
jeGGWnmI;BRAZIL;SERIE A;2019;29.07.2019;CSA;Gremio;0;0;0;0;[];[];6.5;3.4;1.61;2.6;2.5;https://www.flashscore.com/match/jeGGWnmI/#/
jexnnSn5;BRAZIL;SERIE A;2019;03.08.2019;Fluminense;Internacional;0;0;2;1;[58, 68];[90];1.9;3.5;4.0;2.25;2.0;https://www.flashscore.com/match/jexnnSn5/#/
MFpVkAmt;BRAZIL;SERIE A;2019;03.08.2019;Ceara;Fortaleza;2;1;2;1;[15, 18];[45];2.25;3.0;3.5;2.6;2.05;https://www.flashscore.com/match/MFpVkAmt/#/
IsvvllIh;BRAZIL;SERIE A;2019;04.08.2019;Santos;Goias;3;0;6;1;[9, 15, 37, 52, 68, 81];[90];1.25;4.75;19.0;1.53;2.05;https://www.flashscore.com/match/IsvvllIh/#/
nNVfp6HH;BRAZIL;SERIE A;2019;04.08.2019;Bahia;Flamengo RJ;3;0;3;0;[23, 31, 45];[];2.7;3.4;2.5;2.25;1.95;https://www.flashscore.com/match/nNVfp6HH/#/
4btjon2B;BRAZIL;SERIE A;2019;04.08.2019;Avai;Botafogo RJ;0;1;0;2;[];[19, 50];2.2;3.1;3.5;2.87;2.25;https://www.flashscore.com/match/4btjon2B/#/
dYxrm8Xb;BRAZIL;SERIE A;2019;04.08.2019;Vasco;CSA;0;0;0;0;[];[];1.57;3.5;7.0;2.15;2.1;https://www.flashscore.com/match/dYxrm8Xb/#/
06qZlU2n;BRAZIL;SERIE A;2019;04.08.2019;Corinthians;Palmeiras;1;0;1;1;[13];[48];3.25;3.1;2.3;3.5;2.62;https://www.flashscore.com/match/06qZlU2n/#/
pf9PUQHU;BRAZIL;SERIE A;2019;04.08.2019;Atletico-MG;Cruzeiro;1;0;2;0;[45, 90];[];2.0;3.4;3.75;2.2;1.95;https://www.flashscore.com/match/pf9PUQHU/#/
YJ5LV62O;BRAZIL;SERIE A;2019;05.08.2019;Gremio;Chapecoense-SC;2;2;3;3;[9, 26, 80];[12, 34, 60];1.28;5.25;12.0;2.05;2.62;https://www.flashscore.com/match/YJ5LV62O/#/
n79BiTNi;BRAZIL;SERIE A;2019;07.08.2019;Corinthians;Goias;1;0;2;0;[25, 87];[];1.5;3.75;7.5;2.25;2.25;https://www.flashscore.com/match/n79BiTNi/#/
YeaIpzTc;BRAZIL;SERIE A;2019;10.08.2019;Sao Paulo;Santos;0;1;3;2;[49, 57, 72];[44, 86];2.45;3.1;3.0;2.5;2.0;https://www.flashscore.com/match/YeaIpzTc/#/
QVeAndbo;BRAZIL;SERIE A;2019;10.08.2019;Ceara;Chapecoense-SC;1;0;4;1;[45, 57, 61, 90];[89];1.6;3.8;5.75;2.3;2.2;https://www.flashscore.com/match/QVeAndbo/#/
